frame,enemy,state,archetype,x,z,dist
335,2,windup,swarm,-16.13,11.17,0.84
335,3,advance,bruiser,-8.71,6.15,9.35
335,4,stalk,pouncer,-7.87,3.54,11.73
336,1,recover,swarm,-15.61,12.37,0.54
336,2,windup,swarm,-16.13,11.17,0.84
336,3,advance,bruiser,-8.77,6.20,9.27
336,4,stalk,pouncer,-7.99,3.53,11.66
337,1,recover,swarm,-15.61,12.37,0.54
337,2,windup,swarm,-16.13,11.17,0.84
337,3,advance,bruiser,-8.87,6.28,9.14
337,4,stalk,pouncer,-8.20,3.51,11.53
338,1,chase,swarm,-15.61,12.37,0.54
338,2,windup,swarm,-16.13,11.17,0.84
338,3,advance,bruiser,-8.93,6.33,9.06
338,4,stalk,pouncer,-8.33,3.50,11.45
339,1,windup,swarm,-15.61,12.37,0.54
339,2,windup,swarm,-16.13,11.17,0.84
339,3,advance,bruiser,-9.01,6.39,8.97
339,4,stalk,pouncer,-8.48,3.48,11.36
340,1,windup,swarm,-15.61,12.37,0.54
340,2,strike,swarm,-16.13,11.17,0.84
340,3,advance,bruiser,-9.05,6.42,8.91
340,4,stalk,pouncer,-8.57,3.48,11.31
341,1,windup,swarm,-15.61,12.37,0.54
341,2,strike,swarm,-16.06,11.63,0.37
341,3,advance,bruiser,-9.15,6.51,8.78
341,4,stalk,pouncer,-8.78,3.46,11.18
342,1,windup,swarm,-15.61,12.37,0.54
342,2,strike,swarm,-16.28,11.80,0.34
342,3,advance,bruiser,-9.21,6.55,8.70
342,4,stalk,pouncer,-8.90,3.45,11.11
343,1,windup,swarm,-15.61,12.37,0.54
343,2,strike,swarm,-16.61,12.10,0.62
343,3,advance,bruiser,-9.31,6.63,8.58
343,4,stalk,pouncer,-9.10,3.44,11.00
344,1,strike,swarm,-15.61,12.37,0.54
344,2,recover,swarm,-16.79,12.53,0.95
344,3,advance,bruiser,-9.41,6.72,8.44
344,4,stalk,pouncer,-9.31,3.42,10.88
345,1,strike,swarm,-15.78,12.13,0.26
345,2,recover,swarm,-16.79,12.53,0.95
345,3,advance,bruiser,-9.48,6.77,8.36
345,4,stalk,pouncer,-9.44,3.41,10.81
346,1,strike,swarm,-15.86,11.92,0.16
346,2,recover,swarm,-16.79,12.53,0.95
346,3,advance,bruiser,-9.53,6.81,8.30
346,4,stalk,pouncer,-9.54,3.40,10.75
347,1,strike,swarm,-16.00,11.62,0.38
347,2,recover,swarm,-16.79,12.53,0.95
347,3,advance,bruiser,-9.60,6.87,8.20
347,4,stalk,pouncer,-9.69,3.39,10.67
348,1,strike,swarm,-16.20,11.35,0.68
348,2,recover,swarm,-16.79,12.53,0.95
348,3,advance,bruiser,-9.68,6.93,8.11
348,4,stalk,pouncer,-9.84,3.39,10.59
349,1,recover,swarm,-16.39,11.17,0.91
349,2,recover,swarm,-16.79,12.53,0.95
349,3,advance,bruiser,-9.73,6.97,8.03
349,4,stalk,pouncer,-9.96,3.38,10.53
350,1,recover,swarm,-16.39,11.17,0.91
350,2,recover,swarm,-16.79,12.53,0.95
350,3,advance,bruiser,-9.77,7.00,7.99
350,4,stalk,pouncer,-10.03,3.37,10.49
351,1,recover,swarm,-16.39,11.17,0.91
351,2,recover,swarm,-16.79,12.53,0.95
351,3,advance,bruiser,-9.94,7.13,7.77
351,4,stalk,pouncer,-10.37,3.36,10.32
352,1,recover,swarm,-16.39,11.17,0.91
352,2,recover,swarm,-16.79,12.53,0.95
352,3,advance,bruiser,-9.99,7.18,7.71
352,4,stalk,pouncer,-10.47,3.35,10.26
353,1,recover,swarm,-16.39,11.17,0.91
353,2,recover,swarm,-16.79,12.53,0.95
353,3,advance,bruiser,-10.08,7.25,7.59
353,4,stalk,pouncer,-10.66,3.34,10.17
354,1,recover,swarm,-16.39,11.17,0.91
354,2,recover,swarm,-16.79,12.53,0.95
354,3,advance,bruiser,-10.11,7.28,7.55
354,4,stalk,pouncer,-10.73,3.34,10.14
355,1,recover,swarm,-16.39,11.17,0.91
355,2,recover,swarm,-16.79,12.53,0.95
355,3,advance,bruiser,-10.25,7.38,7.38
355,4,stalk,pouncer,-11.00,3.33,10.01
356,1,recover,swarm,-16.39,11.17,0.91
356,2,chase,swarm,-16.79,12.53,0.95
356,3,advance,bruiser,-10.29,7.42,7.32
356,4,stalk,pouncer,-11.09,3.33,9.97
357,1,recover,swarm,-16.39,11.17,0.91
357,2,windup,swarm,-16.79,12.53,0.95
357,3,advance,bruiser,-10.43,7.53,7.15
357,4,stalk,pouncer,-11.37,3.32,9.84
358,1,recover,swarm,-16.39,11.17,0.91
358,2,windup,swarm,-16.79,12.53,0.95
358,3,advance,bruiser,-10.47,7.56,7.09
358,4,stalk,pouncer,-11.46,3.32,9.80
359,1,recover,swarm,-16.39,11.17,0.91
359,2,windup,swarm,-16.79,12.53,0.95
359,3,advance,bruiser,-10.55,7.63,6.99
359,4,stalk,pouncer,-11.62,3.32,9.72
360,1,recover,swarm,-16.39,11.17,0.91
360,2,windup,swarm,-16.79,12.53,0.95
360,3,advance,bruiser,-10.61,7.67,6.91
360,4,stalk,pouncer,-11.74,3.32,9.67
361,1,chase,swarm,-16.39,11.17,0.91
361,2,windup,swarm,-16.79,12.53,0.95
361,3,advance,bruiser,-10.69,7.74,6.81
361,4,stalk,pouncer,-11.90,3.32,9.60
362,1,windup,swarm,-16.39,11.17,0.91
362,2,strike,swarm,-16.79,12.53,0.95
362,3,advance,bruiser,-10.75,7.79,6.73
362,4,stalk,pouncer,-12.03,3.32,9.55
363,1,windup,swarm,-16.39,11.17,0.91
363,2,strike,swarm,-16.66,12.44,0.79
363,3,advance,bruiser,-10.79,7.82,6.69
363,4,stalk,pouncer,-12.10,3.32,9.52
364,1,windup,swarm,-16.39,11.17,0.91
364,2,strike,swarm,-16.41,12.27,0.49
364,3,advance,bruiser,-10.85,7.87,6.60
364,4,stalk,pouncer,-12.23,3.32,9.46
365,1,windup,swarm,-16.39,11.17,0.91
365,2,strike,swarm,-16.24,12.24,0.34
365,3,advance,bruiser,-10.89,7.90,6.55
365,4,stalk,pouncer,-12.31,3.32,9.43
366,1,windup,swarm,-16.39,11.17,0.91
366,2,strike,swarm,-15.83,12.19,0.25
366,3,advance,bruiser,-10.98,7.97,6.44
366,4,stalk,pouncer,-12.50,3.32,9.36
367,1,windup,swarm,-16.39,11.17,0.91
367,2,recover,swarm,-15.65,12.13,0.37
367,3,advance,bruiser,-11.02,8.01,6.38
367,4,stalk,pouncer,-12.58,3.33,9.32
368,1,strike,swarm,-16.39,11.17,0.91
368,2,recover,swarm,-15.65,12.13,0.37
368,3,advance,bruiser,-11.06,8.04,6.33
368,4,stalk,pouncer,-12.66,3.33,9.29
369,1,strike,swarm,-16.23,11.55,0.51
369,2,recover,swarm,-15.65,12.13,0.37
369,3,advance,bruiser,-11.15,8.11,6.21
369,4,stalk,pouncer,-12.85,3.34,9.22
370,1,strike,swarm,-16.44,11.73,0.51
370,2,recover,swarm,-15.65,12.13,0.37
370,3,advance,bruiser,-11.21,8.16,6.14
370,4,stalk,pouncer,-12.97,3.34,9.17
371,1,strike,swarm,-16.71,12.17,0.73
371,2,recover,swarm,-15.65,12.13,0.37
371,3,advance,bruiser,-11.33,8.25,5.99
371,4,stalk,pouncer,-13.20,3.36,9.09
372,1,recover,swarm,-16.73,12.43,0.84
372,2,recover,swarm,-15.65,12.13,0.37
372,3,advance,bruiser,-11.38,8.30,5.92
372,4,stalk,pouncer,-13.32,3.36,9.04
373,1,recover,swarm,-16.73,12.43,0.84
373,2,recover,swarm,-15.65,12.13,0.37
373,3,advance,bruiser,-11.44,8.34,5.85
373,4,stalk,pouncer,-13.43,3.37,9.01
374,1,recover,swarm,-16.73,12.43,0.84
374,2,recover,swarm,-15.65,12.13,0.37
374,3,advance,bruiser,-11.47,8.37,5.81
374,4,stalk,pouncer,-13.49,3.38,8.98
375,1,recover,swarm,-16.73,12.43,0.84
375,2,recover,swarm,-15.65,12.13,0.37
375,3,advance,bruiser,-11.80,8.63,5.38
375,4,stalk,pouncer,-14.17,3.43,8.76
376,1,recover,swarm,-16.73,12.43,0.84
376,2,recover,swarm,-15.65,12.13,0.37
376,3,advance,bruiser,-11.89,8.70,5.27
376,4,stalk,pouncer,-14.33,3.45,8.71
377,1,recover,swarm,-16.73,12.43,0.84
377,2,recover,swarm,-15.65,12.13,0.37
377,3,advance,bruiser,-11.92,8.72,5.23
377,4,stalk,pouncer,-14.40,3.46,8.69
378,1,recover,swarm,-16.73,12.43,0.84
378,2,chase,swarm,-15.65,12.13,0.37
378,3,advance,bruiser,-11.97,8.77,5.16
378,4,stalk,pouncer,-14.51,3.48,8.65
379,1,recover,swarm,-16.73,12.43,0.84
379,2,windup,swarm,-15.65,12.13,0.37
379,3,advance,bruiser,-12.07,8.84,5.04
379,4,stalk,pouncer,-14.70,3.50,8.59
380,1,recover,swarm,-16.73,12.43,0.84
380,2,windup,swarm,-15.65,12.13,0.37
380,3,advance,bruiser,-12.10,8.87,5.00
380,4,stalk,pouncer,-14.77,3.52,8.57
381,1,recover,swarm,-16.73,12.43,0.84
381,2,windup,swarm,-15.65,12.13,0.37
381,3,advance,bruiser,-12.21,8.96,4.86
381,4,stalk,pouncer,-14.98,3.55,8.51
382,1,recover,swarm,-16.73,12.43,0.84
382,2,windup,swarm,-15.65,12.13,0.37
382,3,advance,bruiser,-12.28,9.01,4.77
382,4,stalk,pouncer,-15.12,3.58,8.47
383,1,chase,swarm,-16.73,12.43,0.84
383,2,windup,swarm,-15.65,12.13,0.37
383,3,advance,bruiser,-12.33,9.06,4.70
383,4,stalk,pouncer,-15.23,3.60,8.44
384,1,windup,swarm,-16.73,12.43,0.84
384,2,strike,swarm,-15.65,12.13,0.37
384,3,advance,bruiser,-12.38,9.10,4.64
384,4,stalk,pouncer,-15.33,3.62,8.41
385,1,windup,swarm,-16.73,12.43,0.84
385,2,strike,swarm,-16.01,11.85,0.15
385,3,advance,bruiser,-12.49,9.18,4.51
385,4,stalk,pouncer,-15.54,3.66,8.35
386,1,windup,swarm,-16.73,12.43,0.84
386,2,strike,swarm,-16.25,11.27,0.77
386,3,advance,bruiser,-12.62,9.29,4.33
386,4,stalk,pouncer,-15.81,3.72,8.28
387,1,windup,swarm,-16.73,12.43,0.84
387,2,recover,swarm,-16.38,11.21,0.88
387,3,advance,bruiser,-12.66,9.32,4.29
387,4,stalk,pouncer,-15.87,3.74,8.26
388,1,windup,swarm,-16.73,12.43,0.84
388,2,recover,swarm,-16.38,11.21,0.88
388,3,advance,bruiser,-12.72,9.37,4.20
388,4,stalk,pouncer,-16.01,3.77,8.23
389,1,strike,swarm,-16.73,12.43,0.84
389,2,recover,swarm,-16.38,11.21,0.88
389,3,advance,bruiser,-12.80,9.43,4.11
389,4,stalk,pouncer,-16.15,3.81,8.19
390,1,strike,swarm,-16.64,12.38,0.74
390,2,recover,swarm,-16.38,11.21,0.88
390,3,advance,bruiser,-12.82,9.45,4.08
390,4,stalk,pouncer,-16.11,3.82,8.18
391,1,strike,swarm,-16.34,12.27,0.43
391,2,recover,swarm,-16.38,11.21,0.88
391,3,advance,bruiser,-12.89,9.50,3.99
391,4,stalk,pouncer,-15.97,3.86,8.14
392,1,strike,swarm,-16.15,12.26,0.30
392,2,recover,swarm,-16.38,11.21,0.88
392,3,advance,bruiser,-12.93,9.54,3.93
392,4,stalk,pouncer,-15.89,3.88,8.12
393,1,strike,swarm,-15.61,12.22,0.45
393,2,recover,swarm,-16.38,11.21,0.88
393,3,advance,bruiser,-13.05,9.64,3.78
393,4,stalk,pouncer,-15.65,3.94,8.07
394,1,recover,swarm,-15.36,12.09,0.64
394,2,recover,swarm,-16.38,11.21,0.88
394,3,advance,bruiser,-13.11,9.68,3.70
394,4,stalk,pouncer,-15.53,3.97,8.04
395,1,recover,swarm,-15.36,12.09,0.64
395,2,recover,swarm,-16.38,11.21,0.88
395,3,advance,bruiser,-13.16,9.72,3.64
395,4,stalk,pouncer,-15.44,4.00,8.02
396,1,recover,swarm,-15.36,12.09,0.64
396,2,recover,swarm,-16.38,11.21,0.88
396,3,advance,bruiser,-13.18,9.74,3.61
396,4,stalk,pouncer,-15.40,4.01,8.01
397,1,recover,swarm,-15.36,12.09,0.64
397,2,recover,swarm,-16.38,11.21,0.88
397,3,advance,bruiser,-13.25,9.79,3.53
397,4,stalk,pouncer,-15.27,4.05,7.98
398,1,recover,swarm,-15.36,12.09,0.64
398,2,recover,swarm,-16.38,11.21,0.88
398,3,advance,bruiser,-13.32,9.85,3.44
398,4,stalk,pouncer,-15.14,4.10,7.95
399,1,recover,swarm,-15.36,12.09,0.64
399,2,recover,swarm,-16.38,11.21,0.88
399,3,advance,bruiser,-13.36,9.88,3.38
399,4,stalk,pouncer,-15.05,4.13,7.93
400,1,recover,swarm,-15.36,12.09,0.64
400,2,recover,swarm,-16.38,11.21,0.88
400,3,advance,bruiser,-13.54,10.02,3.16
400,4,stalk,pouncer,-14.71,4.25,7.86
401,1,recover,swarm,-15.36,12.09,0.64
401,2,recover,swarm,-16.38,11.21,0.88
401,3,advance,bruiser,-13.58,10.06,3.10
401,4,stalk,pouncer,-14.63,4.28,7.84
402,1,recover,swarm,-15.36,12.09,0.64
402,2,chase,swarm,-16.38,11.21,0.88
402,3,advance,bruiser,-13.66,10.12,3.00
402,4,stalk,pouncer,-14.48,4.34,7.81
403,1,recover,swarm,-15.36,12.09,0.64
403,2,windup,swarm,-16.38,11.21,0.88
403,3,advance,bruiser,-13.71,10.16,2.94
403,4,stalk,pouncer,-14.39,4.37,7.79
404,1,recover,swarm,-15.36,12.09,0.64
404,2,windup,swarm,-16.38,11.21,0.88
404,3,advance,bruiser,-13.78,10.22,2.85
404,4,stalk,pouncer,-14.26,4.43,7.77
405,1,recover,swarm,-15.36,12.09,0.64
405,2,windup,swarm,-16.38,11.21,0.88
405,3,advance,bruiser,-13.84,10.27,2.77
405,4,stalk,pouncer,-14.15,4.48,7.74
406,1,recover,swarm,-15.36,12.09,0.64
406,2,windup,swarm,-16.38,11.21,0.88
406,3,advance,bruiser,-13.96,10.36,2.62
406,4,stalk,pouncer,-13.93,4.58,7.70
407,1,recover,swarm,-15.36,12.09,0.64
407,2,windup,swarm,-16.38,11.21,0.88
407,3,advance,bruiser,-13.99,10.38,2.58
407,4,crouch,pouncer,-13.88,4.61,7.69
408,1,chase,swarm,-15.36,12.09,0.64
408,2,windup,swarm,-16.38,11.21,0.88
408,3,advance,bruiser,-14.04,10.43,2.52
408,4,crouch,pouncer,-13.88,4.61,7.69
409,1,windup,swarm,-15.36,12.09,0.64
409,2,strike,swarm,-16.38,11.21,0.88
409,3,advance,bruiser,-14.13,10.50,2.39
409,4,crouch,pouncer,-13.88,4.61,7.69
410,1,windup,swarm,-15.36,12.09,0.64
410,2,strike,swarm,-16.13,11.73,0.30
410,3,windup,bruiser,-14.13,10.50,2.39
410,4,crouch,pouncer,-13.88,4.61,7.69
411,1,windup,swarm,-15.36,12.09,0.64
411,2,strike,swarm,-16.19,11.81,0.27
411,3,windup,bruiser,-14.13,10.50,2.39
411,4,crouch,pouncer,-13.88,4.61,7.69
412,1,windup,swarm,-15.36,12.09,0.64
412,2,strike,swarm,-16.28,11.96,0.28
412,3,windup,bruiser,-14.13,10.50,2.39
412,4,crouch,pouncer,-13.88,4.61,7.69
413,1,windup,swarm,-15.36,12.09,0.64
413,2,strike,swarm,-16.39,12.25,0.46
413,3,windup,bruiser,-14.13,10.50,2.39
413,4,crouch,pouncer,-13.88,4.61,7.69
414,1,strike,swarm,-15.36,12.09,0.64
414,2,recover,swarm,-16.40,12.40,0.57
414,3,windup,bruiser,-14.13,10.50,2.39
414,4,crouch,pouncer,-13.88,4.61,7.69
415,1,strike,swarm,-15.98,11.81,0.19
415,2,recover,swarm,-16.40,12.40,0.57
415,3,windup,bruiser,-14.13,10.50,2.39
415,4,crouch,pouncer,-13.88,4.61,7.69
416,1,strike,swarm,-16.06,11.54,0.47
416,2,recover,swarm,-16.40,12.40,0.57
416,3,windup,bruiser,-14.13,10.50,2.39
416,4,pounce,pouncer,-13.88,4.61,7.69
417,1,strike,swarm,-16.26,11.30,0.75
417,2,recover,swarm,-16.40,12.40,0.57
417,3,windup,bruiser,-14.13,10.50,2.39
417,4,pounce,pouncer,-14.00,5.06,7.23
418,1,recover,swarm,-16.47,11.18,0.95
418,2,recover,swarm,-16.40,12.40,0.57
418,3,windup,bruiser,-14.13,10.50,2.39
418,4,pounce,pouncer,-14.11,5.41,6.86
419,1,recover,swarm,-16.47,11.18,0.95
419,2,recover,swarm,-16.40,12.40,0.57
419,3,windup,bruiser,-14.13,10.50,2.39
419,4,pounce,pouncer,-14.19,5.69,6.57
420,1,recover,swarm,-16.47,11.18,0.95
420,2,recover,swarm,-16.40,12.40,0.57
420,3,windup,bruiser,-14.13,10.50,2.39
420,4,pounce,pouncer,-14.31,6.11,6.12
421,1,recover,swarm,-16.47,11.18,0.95
421,2,recover,swarm,-16.40,12.40,0.57
421,3,windup,bruiser,-14.13,10.50,2.39
421,4,pounce,pouncer,-14.47,6.69,5.52
422,1,recover,swarm,-16.47,11.18,0.95
422,2,recover,swarm,-16.40,12.40,0.57
422,3,windup,bruiser,-14.13,10.50,2.39
422,4,pounce,pouncer,-14.70,7.47,4.72
423,1,recover,swarm,-16.47,11.18,0.95
423,2,recover,swarm,-16.40,12.40,0.57
423,3,strike,bruiser,-14.13,10.50,2.39
423,4,recover,pouncer,-14.74,7.63,4.55
424,1,recover,swarm,-16.47,11.18,0.95
424,2,recover,swarm,-16.40,12.40,0.57
424,3,strike,bruiser,-14.21,10.56,2.30
424,4,recover,pouncer,-14.74,7.63,4.55
425,1,recover,swarm,-16.47,11.18,0.95
425,2,recover,swarm,-16.40,12.40,0.57
425,3,strike,bruiser,-14.39,10.71,2.06
425,4,recover,pouncer,-14.74,7.63,4.55
426,1,recover,swarm,-16.47,11.18,0.95
426,2,recover,swarm,-16.40,12.40,0.57
426,3,strike,bruiser,-14.52,10.82,1.89
426,4,recover,pouncer,-14.74,7.63,4.55
427,1,recover,swarm,-16.47,11.18,0.95
427,2,recover,swarm,-16.40,12.40,0.57
427,3,strike,bruiser,-14.72,10.97,1.64
427,4,recover,pouncer,-14.74,7.63,4.55
428,1,recover,swarm,-16.47,11.18,0.95
428,2,recover,swarm,-16.40,12.40,0.57
428,3,strike,bruiser,-14.82,11.05,1.51
428,4,recover,pouncer,-14.74,7.63,4.55
429,1,recover,swarm,-16.47,11.18,0.95
429,2,chase,swarm,-16.40,12.40,0.57
429,3,strike,bruiser,-14.92,11.13,1.38
429,4,recover,pouncer,-14.74,7.63,4.55
430,1,recover,swarm,-16.47,11.18,0.95
430,2,windup,swarm,-16.40,12.40,0.57
430,3,strike,bruiser,-15.03,11.22,1.24
430,4,recover,pouncer,-14.74,7.63,4.55
431,1,recover,swarm,-16.47,11.18,0.95
431,2,windup,swarm,-16.40,12.40,0.57
431,3,strike,bruiser,-15.20,11.36,1.02
431,4,recover,pouncer,-14.74,7.63,4.55
432,1,recover,swarm,-16.47,11.18,0.95
432,2,windup,swarm,-16.40,12.40,0.57
432,3,recover,bruiser,-15.31,11.45,0.88
432,4,recover,pouncer,-14.74,7.63,4.55
433,1,recover,swarm,-16.47,11.18,0.95
433,2,windup,swarm,-16.40,12.40,0.57
433,3,recover,bruiser,-15.31,11.45,0.88
433,4,recover,pouncer,-14.74,7.63,4.55
434,1,recover,swarm,-16.47,11.18,0.95
434,2,windup,swarm,-16.40,12.40,0.57
434,3,recover,bruiser,-15.31,11.45,0.88
434,4,recover,pouncer,-14.74,7.63,4.55
435,1,recover,swarm,-16.47,11.18,0.95
435,2,windup,swarm,-16.40,12.40,0.57
435,3,recover,bruiser,-15.31,11.45,0.88
435,4,recover,pouncer,-14.74,7.63,4.55
436,1,chase,swarm,-16.47,11.18,0.95
436,2,strike,swarm,-16.40,12.40,0.57
436,3,recover,bruiser,-15.31,11.45,0.88
436,4,recover,pouncer,-14.74,7.63,4.55
437,1,windup,swarm,-16.47,11.18,0.95
437,2,strike,swarm,-16.33,12.35,0.48
437,3,recover,bruiser,-15.31,11.45,0.88
437,4,recover,pouncer,-14.74,7.63,4.55
438,1,windup,swarm,-16.47,11.18,0.95
438,2,strike,swarm,-16.19,12.26,0.32
438,3,recover,bruiser,-15.31,11.45,0.88
438,4,recover,pouncer,-14.74,7.63,4.55
439,1,windup,swarm,-16.47,11.18,0.95
439,2,strike,swarm,-15.82,12.14,0.23
439,3,recover,bruiser,-15.31,11.45,0.88
439,4,recover,pouncer,-14.74,7.63,4.55
440,1,windup,swarm,-16.47,11.18,0.95
440,2,strike,swarm,-15.32,12.48,0.83
440,3,recover,bruiser,-15.31,11.45,0.88
440,4,recover,pouncer,-14.74,7.63,4.55
441,1,windup,swarm,-16.47,11.18,0.95
441,2,recover,swarm,-14.71,12.34,1.34
441,3,recover,bruiser,-15.31,11.45,0.88
441,4,recover,pouncer,-14.74,7.63,4.55
442,1,strike,swarm,-16.47,11.18,0.95
442,2,recover,swarm,-14.71,12.34,1.34
442,3,recover,bruiser,-15.31,11.45,0.88
442,4,recover,pouncer,-14.74,7.63,4.55
443,1,strike,swarm,-16.37,11.46,0.66
443,2,recover,swarm,-14.71,12.34,1.34
443,3,recover,bruiser,-15.31,11.45,0.88
443,4,recover,pouncer,-14.74,7.63,4.55
444,1,strike,swarm,-16.36,11.69,0.48
444,2,recover,swarm,-14.71,12.34,1.34
444,3,recover,bruiser,-15.31,11.45,0.88
444,4,recover,pouncer,-14.74,7.63,4.55
445,1,strike,swarm,-16.35,11.83,0.39
445,2,recover,swarm,-14.71,12.34,1.34
445,3,recover,bruiser,-15.31,11.45,0.88
445,4,recover,pouncer,-14.74,7.63,4.55
446,1,strike,swarm,-16.25,12.49,0.55
446,2,recover,swarm,-14.71,12.34,1.34
446,3,recover,bruiser,-15.31,11.45,0.88
446,4,recover,pouncer,-14.74,7.63,4.55
447,1,recover,swarm,-16.16,12.65,0.67
447,2,recover,swarm,-14.71,12.34,1.34
447,3,recover,bruiser,-15.31,11.45,0.88
447,4,recover,pouncer,-14.74,7.63,4.55
448,1,recover,swarm,-16.16,12.65,0.67
448,2,recover,swarm,-14.71,12.34,1.34
448,3,recover,bruiser,-15.31,11.45,0.88
448,4,recover,pouncer,-14.74,7.63,4.55
449,1,recover,swarm,-16.16,12.65,0.67
449,2,recover,swarm,-14.71,12.34,1.34
449,3,recover,bruiser,-15.31,11.45,0.88
449,4,stalk,pouncer,-14.74,7.63,4.55
450,1,recover,swarm,-16.16,12.65,0.67
450,2,recover,swarm,-14.71,12.34,1.34
450,3,recover,bruiser,-15.31,11.45,0.88
450,4,crouch,pouncer,-14.60,7.63,4.59
451,1,recover,swarm,-16.16,12.65,0.67
451,2,recover,swarm,-14.71,12.34,1.34
451,3,recover,bruiser,-15.31,11.45,0.88
451,4,crouch,pouncer,-14.60,7.63,4.59
452,1,recover,swarm,-16.16,12.65,0.67
452,2,recover,swarm,-14.71,12.34,1.34
452,3,recover,bruiser,-15.31,11.45,0.88
452,4,crouch,pouncer,-14.60,7.63,4.59
453,1,recover,swarm,-16.16,12.65,0.67
453,2,recover,swarm,-14.71,12.34,1.34
453,3,recover,bruiser,-15.31,11.45,0.88
453,4,crouch,pouncer,-14.60,7.63,4.59
454,1,recover,swarm,-16.16,12.65,0.67
454,2,recover,swarm,-14.71,12.34,1.34
454,3,advance,bruiser,-15.31,11.45,0.88
454,4,crouch,pouncer,-14.60,7.63,4.59
455,1,recover,swarm,-16.16,12.65,0.67
455,2,recover,swarm,-14.71,12.34,1.34
455,3,windup,bruiser,-15.31,11.45,0.88
455,4,crouch,pouncer,-14.60,7.63,4.59
456,1,recover,swarm,-16.16,12.65,0.67
456,2,chase,swarm,-14.71,12.34,1.34
456,3,windup,bruiser,-15.31,11.45,0.88
456,4,crouch,pouncer,-14.60,7.63,4.59
457,1,recover,swarm,-16.16,12.65,0.67
457,2,windup,swarm,-14.71,12.34,1.34
457,3,windup,bruiser,-15.31,11.45,0.88
457,4,crouch,pouncer,-14.60,7.63,4.59
458,1,recover,swarm,-16.16,12.65,0.67
458,2,windup,swarm,-14.71,12.34,1.34
458,3,windup,bruiser,-15.31,11.45,0.88
458,4,crouch,pouncer,-14.60,7.63,4.59
459,1,recover,swarm,-16.16,12.65,0.67
459,2,windup,swarm,-14.71,12.34,1.34
459,3,windup,bruiser,-15.31,11.45,0.88
459,4,crouch,pouncer,-14.60,7.63,4.59
460,1,recover,swarm,-16.16,12.65,0.67
460,2,windup,swarm,-14.71,12.34,1.34
460,3,windup,bruiser,-15.31,11.45,0.88
460,4,crouch,pouncer,-14.60,7.63,4.59
461,1,recover,swarm,-16.16,12.65,0.67
461,2,windup,swarm,-14.71,12.34,1.34
461,3,windup,bruiser,-15.31,11.45,0.88
461,4,crouch,pouncer,-14.60,7.63,4.59
462,1,recover,swarm,-16.16,12.65,0.67
462,2,windup,swarm,-14.71,12.34,1.34
462,3,windup,bruiser,-15.31,11.45,0.88
462,4,pounce,pouncer,-14.60,7.63,4.59
463,1,recover,swarm,-16.16,12.65,0.67
463,2,windup,swarm,-14.71,12.34,1.34
463,3,windup,bruiser,-15.31,11.45,0.88
463,4,pounce,pouncer,-14.79,8.21,3.98
464,1,recover,swarm,-16.16,12.65,0.67
464,2,strike,swarm,-14.71,12.34,1.34
464,3,windup,bruiser,-15.31,11.45,0.88
464,4,pounce,pouncer,-15.47,10.35,1.73
465,1,chase,swarm,-16.16,12.65,0.67
465,2,recover,swarm,-14.82,12.36,1.23
465,3,windup,bruiser,-15.31,11.45,0.88
465,4,recover,pouncer,-15.56,10.49,1.57
466,1,windup,swarm,-16.16,12.65,0.67
466,2,recover,swarm,-14.82,12.36,1.23
466,3,windup,bruiser,-15.31,11.45,0.88
466,4,recover,pouncer,-15.56,10.49,1.57
467,1,windup,swarm,-16.16,12.65,0.67
467,2,recover,swarm,-14.82,12.36,1.23
467,3,strike,bruiser,-15.31,11.45,0.88
467,4,recover,pouncer,-15.56,10.49,1.57
468,1,windup,swarm,-16.16,12.65,0.67
468,2,recover,swarm,-14.82,12.36,1.23
468,3,strike,bruiser,-15.46,11.58,0.69
468,4,recover,pouncer,-15.56,10.49,1.57
469,1,windup,swarm,-16.16,12.65,0.67
469,2,recover,swarm,-14.82,12.36,1.23
469,3,strike,bruiser,-16.56,12.15,0.58
469,4,recover,pouncer,-15.56,10.49,1.57
470,1,strike,swarm,-16.16,12.65,0.67
470,2,recover,swarm,-14.82,12.36,1.23
470,3,recover,bruiser,-16.61,12.14,0.63
470,4,recover,pouncer,-15.56,10.49,1.57
471,1,strike,swarm,-15.64,12.63,0.73
471,2,recover,swarm,-14.82,12.36,1.23
471,3,recover,bruiser,-16.61,12.14,0.63
471,4,recover,pouncer,-15.56,10.49,1.57
472,1,strike,swarm,-15.78,12.27,0.35
472,2,recover,swarm,-14.82,12.36,1.23
472,3,recover,bruiser,-16.61,12.14,0.63
472,4,recover,pouncer,-15.56,10.49,1.57
473,1,strike,swarm,-15.71,12.14,0.32
473,2,recover,swarm,-14.82,12.36,1.23
473,3,recover,bruiser,-16.61,12.14,0.63
473,4,recover,pouncer,-15.56,10.49,1.57
474,1,strike,swarm,-15.63,11.83,0.41
474,2,recover,swarm,-14.82,12.36,1.23
474,3,recover,bruiser,-16.61,12.14,0.63
474,4,recover,pouncer,-15.56,10.49,1.57
475,1,recover,swarm,-15.60,11.60,0.57
475,2,recover,swarm,-14.82,12.36,1.23
475,3,recover,bruiser,-16.61,12.14,0.63
475,4,recover,pouncer,-15.56,10.49,1.57
476,1,recover,swarm,-15.60,11.60,0.57
476,2,recover,swarm,-14.82,12.36,1.23
476,3,recover,bruiser,-16.61,12.14,0.63
