frame,enemy,state,archetype,x,z,dist
124,3,patrol,bruiser,10.42,-8.25,20.37
124,4,patrol,pouncer,1.98,-11.39,20.79
125,1,patrol,swarm,-9.36,-5.47,17.50
125,2,patrol,swarm,-4.96,-7.38,17.38
125,3,patrol,bruiser,10.42,-8.24,20.30
125,4,patrol,pouncer,1.98,-11.38,20.71
126,1,patrol,swarm,-9.37,-5.47,17.45
126,2,patrol,swarm,-4.94,-7.39,17.33
126,3,patrol,bruiser,10.42,-8.22,20.22
126,4,patrol,pouncer,1.97,-11.36,20.62
127,1,patrol,swarm,-9.39,-5.46,17.41
127,2,patrol,swarm,-4.92,-7.40,17.28
127,3,patrol,bruiser,10.41,-8.21,20.15
127,4,patrol,pouncer,1.96,-11.34,20.54
128,1,patrol,swarm,-9.41,-5.46,17.37
128,2,patrol,swarm,-4.91,-7.42,17.23
128,3,patrol,bruiser,10.41,-8.20,20.08
128,4,patrol,pouncer,1.96,-11.32,20.46
129,1,patrol,swarm,-9.42,-5.46,17.33
129,2,patrol,swarm,-4.89,-7.43,17.18
129,3,patrol,bruiser,10.41,-8.18,20.01
129,4,patrol,pouncer,1.95,-11.30,20.38
130,1,patrol,swarm,-9.44,-5.45,17.29
130,2,patrol,swarm,-4.88,-7.44,17.13
130,3,patrol,bruiser,10.40,-8.17,19.94
130,4,patrol,pouncer,1.94,-11.28,20.29
131,1,patrol,swarm,-9.45,-5.45,17.25
131,2,patrol,swarm,-4.86,-7.45,17.08
131,3,patrol,bruiser,10.40,-8.16,19.87
131,4,patrol,pouncer,1.93,-11.27,20.21
132,1,patrol,swarm,-9.47,-5.45,17.21
132,2,patrol,swarm,-4.84,-7.46,17.02
132,3,patrol,bruiser,10.40,-8.15,19.80
132,4,patrol,pouncer,1.93,-11.25,20.13
133,1,patrol,swarm,-9.49,-5.44,17.17
133,2,patrol,swarm,-4.83,-7.48,16.97
133,3,patrol,bruiser,10.39,-8.13,19.73
133,4,patrol,pouncer,1.92,-11.23,20.05
134,1,patrol,swarm,-9.50,-5.44,17.13
