frame,enemy,state,archetype,x,z,dist
316,3,advance,bruiser,9.02,-5.96,7.30
316,4,stalk,pouncer,6.81,-7.97,6.27
317,1,patrol,swarm,-12.86,-4.55,14.87
317,2,strike,swarm,1.18,-4.64,1.07
317,3,advance,bruiser,8.96,-5.95,7.25
317,4,stalk,pouncer,6.88,-7.90,6.28
318,1,patrol,swarm,-12.86,-4.55,14.87
318,2,strike,swarm,1.21,-4.62,1.03
318,3,advance,bruiser,8.95,-5.95,7.23
318,4,stalk,pouncer,6.89,-7.89,6.28
319,1,patrol,swarm,-12.88,-4.54,14.88
319,2,strike,swarm,1.31,-4.53,0.89
319,3,advance,bruiser,8.91,-5.93,7.20
319,4,stalk,pouncer,6.93,-7.84,6.28
320,1,patrol,swarm,-12.88,-4.53,14.88
320,2,strike,swarm,1.34,-4.50,0.85
320,3,advance,bruiser,8.90,-5.93,7.18
320,4,stalk,pouncer,6.94,-7.83,6.28
321,1,patrol,swarm,-12.89,-4.52,14.90
321,2,strike,swarm,1.48,-4.39,0.67
321,3,advance,bruiser,8.85,-5.92,7.13
321,4,stalk,pouncer,6.99,-7.77,6.28
322,1,patrol,swarm,-12.90,-4.51,14.90
322,2,strike,swarm,1.51,-4.36,0.63
322,3,advance,bruiser,8.84,-5.91,7.12
322,4,stalk,pouncer,7.00,-7.75,6.29
323,1,patrol,swarm,-12.91,-4.50,14.92
323,2,strike,swarm,1.62,-4.27,0.48
323,3,advance,bruiser,8.80,-5.90,7.08
323,4,stalk,pouncer,7.05,-7.70,6.29
324,1,patrol,swarm,-12.91,-4.50,14.92
324,2,strike,swarm,1.65,-4.24,0.44
324,3,advance,bruiser,8.79,-5.90,7.07
324,4,stalk,pouncer,7.06,-7.69,6.29
325,1,patrol,swarm,-12.94,-4.47,14.94
325,2,strike,swarm,1.88,-4.05,0.15
325,3,advance,bruiser,8.71,-5.88,6.98
325,4,stalk,pouncer,7.14,-7.58,6.29
326,1,patrol,swarm,-12.94,-4.47,14.95
326,2,recover,swarm,1.91,-4.03,0.11
326,3,advance,bruiser,8.70,-5.87,6.98
326,4,stalk,pouncer,7.15,-7.57,6.29
327,1,patrol,swarm,-12.96,-4.45,14.96
327,2,recover,swarm,1.91,-4.03,0.11
327,3,advance,bruiser,8.66,-5.86,6.93
327,4,stalk,pouncer,7.19,-7.52,6.30
328,1,patrol,swarm,-12.96,-4.45,14.96
328,2,recover,swarm,1.91,-4.03,0.11
328,3,advance,bruiser,8.65,-5.86,6.92
328,4,stalk,pouncer,7.20,-7.50,6.30
329,1,patrol,swarm,-13.00,-4.42,15.00
329,2,recover,swarm,1.91,-4.03,0.11
329,3,advance,bruiser,8.54,-5.83,6.81
329,4,stalk,pouncer,7.30,-7.36,6.31
330,1,patrol,swarm,-13.00,-4.41,15.00
330,2,recover,swarm,1.91,-4.03,0.11
330,3,advance,bruiser,8.53,-5.83,6.80
330,4,stalk,pouncer,7.31,-7.35,6.31
331,1,patrol,swarm,-13.01,-4.40,15.01
331,2,recover,swarm,1.91,-4.03,0.11
331,3,advance,bruiser,8.49,-5.81,6.76
331,4,stalk,pouncer,7.35,-7.29,6.31
332,1,patrol,swarm,-13.01,-4.40,15.02
332,2,recover,swarm,1.91,-4.03,0.11
332,3,advance,bruiser,8.48,-5.81,6.75
332,4,stalk,pouncer,7.36,-7.27,6.31
333,1,patrol,swarm,-13.03,-4.38,15.03
333,2,recover,swarm,1.91,-4.03,0.11
333,3,advance,bruiser,8.44,-5.80,6.70
333,4,stalk,pouncer,7.40,-7.21,6.31
334,1,patrol,swarm,-13.03,-4.38,15.03
334,2,recover,swarm,1.91,-4.03,0.11
334,3,advance,bruiser,8.43,-5.80,6.69
334,4,stalk,pouncer,7.41,-7.20,6.31
335,1,patrol,swarm,-13.05,-4.36,15.05
335,2,recover,swarm,1.91,-4.03,0.11
335,3,advance,bruiser,8.38,-5.78,6.65
335,4,stalk,pouncer,7.45,-7.14,6.31
336,1,patrol,swarm,-13.05,-4.36,15.05
336,2,recover,swarm,1.91,-4.03,0.11
336,3,advance,bruiser,8.38,-5.78,6.64
336,4,stalk,pouncer,7.45,-7.13,6.32
337,1,patrol,swarm,-13.06,-4.35,15.06
337,2,recover,swarm,1.91,-4.03,0.11
337,3,advance,bruiser,8.33,-5.77,6.60
337,4,stalk,pouncer,7.49,-7.07,6.32
338,1,patrol,swarm,-13.06,-4.35,15.06
338,2,recover,swarm,1.91,-4.03,0.11
338,3,advance,bruiser,8.32,-5.77,6.59
338,4,stalk,pouncer,7.50,-7.06,6.32
339,1,patrol,swarm,-13.08,-4.33,15.08
339,2,recover,swarm,1.91,-4.03,0.11
339,3,advance,bruiser,8.27,-5.75,6.53
339,4,stalk,pouncer,7.55,-6.98,6.32
340,1,patrol,swarm,-13.09,-4.32,15.08
340,2,recover,swarm,1.91,-4.03,0.11
340,3,advance,bruiser,8.26,-5.75,6.52
340,4,stalk,pouncer,7.55,-6.96,6.32
341,1,patrol,swarm,-13.10,-4.31,15.10
341,2,recover,swarm,1.91,-4.03,0.11
341,3,advance,bruiser,8.21,-5.73,6.47
341,4,stalk,pouncer,7.59,-6.89,6.32
342,1,patrol,swarm,-13.10,-4.31,15.10
342,2,recover,swarm,1.91,-4.03,0.11
342,3,advance,bruiser,8.20,-5.73,6.46
342,4,stalk,pouncer,7.60,-6.88,6.32
343,1,patrol,swarm,-13.12,-4.29,15.12
343,2,recover,swarm,1.91,-4.03,0.11
343,3,advance,bruiser,8.16,-5.72,6.41
343,4,stalk,pouncer,7.64,-6.82,6.33
344,1,patrol,swarm,-13.12,-4.29,15.12
344,2,recover,swarm,1.91,-4.03,0.11
344,3,advance,bruiser,8.15,-5.71,6.40
344,4,stalk,pouncer,7.64,-6.80,6.33
345,1,patrol,swarm,-13.13,-4.28,15.13
345,2,recover,swarm,1.91,-4.03,0.11
345,3,advance,bruiser,8.11,-5.70,6.36
345,4,stalk,pouncer,7.67,-6.75,6.33
346,1,patrol,swarm,-13.13,-4.28,15.13
346,2,recover,swarm,1.91,-4.03,0.11
346,3,advance,bruiser,8.11,-5.69,6.36
346,4,stalk,pouncer,7.68,-6.74,6.33
347,1,patrol,swarm,-13.16,-4.25,15.16
347,2,recover,swarm,1.91,-4.03,0.11
347,3,advance,bruiser,8.04,-5.65,6.28
347,4,stalk,pouncer,7.75,-6.63,6.34
348,1,patrol,swarm,-13.16,-4.25,15.16
348,2,recover,swarm,1.91,-4.03,0.11
348,3,advance,bruiser,8.03,-5.64,6.27
348,4,stalk,pouncer,7.75,-6.62,6.35
349,1,patrol,swarm,-13.17,-4.24,15.17
349,2,recover,swarm,1.91,-4.03,0.11
349,3,advance,bruiser,8.01,-5.61,6.24
349,4,stalk,pouncer,7.80,-6.57,6.36
350,1,patrol,swarm,-13.18,-4.23,15.17
350,2,recover,swarm,1.91,-4.03,0.11
350,3,advance,bruiser,8.00,-5.60,6.23
350,4,stalk,pouncer,7.81,-6.56,6.37
351,1,patrol,swarm,-13.20,-4.21,15.19
351,2,recover,swarm,1.91,-4.03,0.11
351,3,advance,bruiser,7.96,-5.56,6.18
351,4,stalk,pouncer,7.88,-6.49,6.41
352,1,patrol,swarm,-13.20,-4.21,15.19
352,2,recover,swarm,1.91,-4.03,0.11
352,3,advance,bruiser,7.95,-5.55,6.17
352,4,stalk,pouncer,7.89,-6.48,6.42
353,1,patrol,swarm,-13.21,-4.20,15.21
353,2,recover,swarm,1.91,-4.03,0.11
353,3,advance,bruiser,7.92,-5.52,6.13
353,4,stalk,pouncer,7.96,-6.45,6.46
354,1,patrol,swarm,-13.21,-4.19,15.21
354,2,recover,swarm,1.91,-4.03,0.11
354,3,advance,bruiser,7.91,-5.51,6.12
354,4,stalk,pouncer,7.97,-6.45,6.47
355,1,patrol,swarm,-13.23,-4.18,15.22
355,2,recover,swarm,1.91,-4.03,0.11
355,3,advance,bruiser,7.88,-5.48,6.08
355,4,stalk,pouncer,8.03,-6.42,6.52
356,1,patrol,swarm,-13.23,-4.18,15.23
356,2,recover,swarm,1.91,-4.03,0.11
356,3,advance,bruiser,7.88,-5.47,6.07
356,4,stalk,pouncer,8.05,-6.41,6.53
357,1,patrol,swarm,-13.24,-4.16,15.24
357,2,recover,swarm,1.91,-4.03,0.11
357,3,advance,bruiser,7.84,-5.45,6.03
357,4,stalk,pouncer,8.11,-6.38,6.58
358,1,patrol,swarm,-13.25,-4.16,15.24
358,2,recover,swarm,1.91,-4.03,0.11
358,3,advance,bruiser,7.83,-5.44,6.03
358,4,stalk,pouncer,8.12,-6.37,6.59
359,1,patrol,swarm,-13.28,-4.13,15.27
359,2,recover,swarm,1.91,-4.03,0.11
359,3,advance,bruiser,7.75,-5.38,5.93
359,4,stalk,pouncer,8.27,-6.29,6.70
360,1,patrol,swarm,-13.28,-4.13,15.28
360,2,recover,swarm,1.91,-4.03,0.11
360,3,advance,bruiser,7.74,-5.37,5.92
360,4,stalk,pouncer,8.28,-6.28,6.70
361,1,patrol,swarm,-13.29,-4.11,15.29
361,2,recover,swarm,1.91,-4.03,0.11
361,3,advance,bruiser,7.70,-5.35,5.87
361,4,stalk,pouncer,8.34,-6.23,6.74
362,1,patrol,swarm,-13.30,-4.11,15.29
362,2,recover,swarm,1.91,-4.03,0.11
362,3,advance,bruiser,7.69,-5.35,5.87
362,4,stalk,pouncer,8.34,-6.22,6.74
363,1,patrol,swarm,-13.31,-4.10,15.31
363,2,recover,swarm,1.91,-4.03,0.11
363,3,advance,bruiser,7.64,-5.32,5.81
363,4,stalk,pouncer,8.40,-6.16,6.77
364,1,patrol,swarm,-13.32,-4.09,15.31
364,2,chase,swarm,1.91,-4.03,0.11
364,3,advance,bruiser,7.63,-5.32,5.80
364,4,stalk,pouncer,8.41,-6.14,6.78
365,1,patrol,swarm,-13.34,-4.07,15.33
365,2,windup,swarm,1.91,-4.03,0.11
365,3,advance,bruiser,7.57,-5.29,5.74
365,4,stalk,pouncer,8.47,-6.05,6.81
366,1,patrol,swarm,-13.34,-4.07,15.33
366,2,windup,swarm,1.91,-4.03,0.11
366,3,advance,bruiser,7.56,-5.29,5.73
366,4,stalk,pouncer,8.48,-6.04,6.81
367,1,patrol,swarm,-13.35,-4.06,15.35
367,2,windup,swarm,1.91,-4.03,0.11
367,3,advance,bruiser,7.52,-5.28,5.68
367,4,stalk,pouncer,8.51,-5.98,6.83
368,1,patrol,swarm,-13.35,-4.05,15.35
368,2,windup,swarm,1.91,-4.03,0.11
368,3,advance,bruiser,7.51,-5.27,5.67
368,4,stalk,pouncer,8.52,-5.96,6.83
369,1,patrol,swarm,-13.37,-4.04,15.36
369,2,windup,swarm,1.91,-4.03,0.11
369,3,advance,bruiser,7.46,-5.26,5.62
369,4,stalk,pouncer,8.55,-5.88,6.84
370,1,patrol,swarm,-13.37,-4.03,15.37
370,2,windup,swarm,1.91,-4.03,0.11
370,3,advance,bruiser,7.45,-5.26,5.61
370,4,stalk,pouncer,8.56,-5.87,6.84
371,1,patrol,swarm,-13.39,-4.02,15.38
371,2,windup,swarm,1.91,-4.03,0.11
371,3,advance,bruiser,7.41,-5.25,5.57
371,4,stalk,pouncer,8.58,-5.80,6.84
372,1,patrol,swarm,-13.39,-4.02,15.38
372,2,windup,swarm,1.91,-4.03,0.11
372,3,advance,bruiser,7.40,-5.24,5.56
372,4,stalk,pouncer,8.58,-5.79,6.84
373,1,patrol,swarm,-13.40,-4.01,15.39
373,2,windup,swarm,1.91,-4.03,0.11
373,3,advance,bruiser,7.36,-5.23,5.52
373,4,stalk,pouncer,8.60,-5.73,6.84
374,1,patrol,swarm,-13.40,-4.00,15.40
374,2,windup,swarm,1.91,-4.03,0.11
374,3,advance,bruiser,7.35,-5.23,5.51
374,4,stalk,pouncer,8.60,-5.71,6.84
375,1,patrol,swarm,-13.42,-3.99,15.41
375,2,windup,swarm,1.91,-4.03,0.11
375,3,advance,bruiser,7.31,-5.22,5.46
375,4,stalk,pouncer,8.61,-5.64,6.83
376,1,patrol,swarm,-13.42,-3.99,15.41
376,2,windup,swarm,1.91,-4.03,0.11
376,3,advance,bruiser,7.29,-5.22,5.45
376,4,stalk,pouncer,8.62,-5.62,6.83
377,1,patrol,swarm,-13.45,-3.95,15.45
377,2,windup,swarm,1.91,-4.03,0.11
377,3,advance,bruiser,7.18,-5.19,5.34
377,4,stalk,pouncer,8.65,-5.45,6.82
378,1,patrol,swarm,-13.46,-3.95,15.45
378,2,strike,swarm,1.91,-4.03,0.11
378,3,advance,bruiser,7.17,-5.19,5.32
378,4,stalk,pouncer,8.66,-5.43,6.82
379,1,patrol,swarm,-13.48,-3.93,15.47
379,2,strike,swarm,2.10,-3.86,0.14
379,3,advance,bruiser,7.10,-5.17,5.25
379,4,stalk,pouncer,8.63,-5.54,6.82
380,1,patrol,swarm,-13.48,-3.93,15.47
380,2,strike,swarm,2.13,-3.84,0.18
380,3,advance,bruiser,7.09,-5.17,5.24
380,4,stalk,pouncer,8.62,-5.56,6.82
381,1,patrol,swarm,-13.50,-3.91,15.49
381,2,strike,swarm,2.33,-3.67,0.45
381,3,advance,bruiser,7.02,-5.15,5.17
381,4,stalk,pouncer,8.59,-5.67,6.81
382,1,patrol,swarm,-13.50,-3.90,15.50
382,2,strike,swarm,2.36,-3.65,0.48
382,3,advance,bruiser,7.01,-5.15,5.16
382,4,stalk,pouncer,8.58,-5.68,6.81
383,1,patrol,swarm,-13.52,-3.89,15.51
383,2,strike,swarm,2.48,-3.54,0.64
383,3,advance,bruiser,6.97,-5.14,5.11
383,4,stalk,pouncer,8.56,-5.75,6.81
384,1,patrol,swarm,-13.52,-3.89,15.51
384,2,strike,swarm,2.51,-3.52,0.67
384,3,advance,bruiser,6.96,-5.14,5.10
384,4,stalk,pouncer,8.56,-5.77,6.81
385,1,patrol,swarm,-13.53,-3.88,15.52
385,2,strike,swarm,2.62,-3.43,0.81
385,3,advance,bruiser,6.92,-5.13,5.06
385,4,stalk,pouncer,8.54,-5.83,6.81
386,1,patrol,swarm,-13.53,-3.87,15.53
386,2,strike,swarm,2.64,-3.41,0.85
386,3,advance,bruiser,6.91,-5.13,5.05
386,4,stalk,pouncer,8.53,-5.84,6.81
387,1,patrol,swarm,-13.55,-3.86,15.45
387,2,strike,swarm,2.80,-3.28,1.08
387,3,advance,bruiser,6.85,-5.11,5.11
387,4,stalk,pouncer,8.50,-5.93,6.92
388,1,patrol,swarm,-13.55,-3.85,15.43
388,2,strike,swarm,2.82,-3.25,1.12
388,3,advance,bruiser,6.84,-5.11,5.12
388,4,stalk,pouncer,8.49,-5.94,6.93
389,1,patrol,swarm,-13.57,-3.84,15.36
389,2,strike,swarm,2.97,-3.13,1.35
389,3,advance,bruiser,6.79,-5.10,5.17
389,4,stalk,pouncer,8.46,-6.03,7.04
390,1,patrol,swarm,-13.57,-3.84,15.34
390,2,recover,swarm,3.00,-3.11,1.39
390,3,advance,bruiser,6.78,-5.09,5.18
390,4,stalk,pouncer,8.45,-6.04,7.06
391,1,patrol,swarm,-13.59,-3.82,15.25
391,2,recover,swarm,3.00,-3.11,1.45
391,3,advance,bruiser,6.72,-5.08,5.25
391,4,stalk,pouncer,8.41,-6.14,7.19
392,1,patrol,swarm,-13.59,-3.81,15.24
392,2,recover,swarm,3.00,-3.11,1.46
392,3,advance,bruiser,6.71,-5.07,5.26
392,4,stalk,pouncer,8.40,-6.15,7.20
393,1,patrol,swarm,-13.62,-3.78,15.09
393,2,recover,swarm,3.00,-3.11,1.58
393,3,advance,bruiser,6.61,-5.04,5.37
393,4,stalk,pouncer,8.32,-6.29,7.40
394,1,patrol,swarm,-13.62,-3.78,15.08
394,2,recover,swarm,3.00,-3.11,1.59
394,3,advance,bruiser,6.60,-5.04,5.38
394,4,stalk,pouncer,8.31,-6.31,7.42
395,1,patrol,swarm,-13.64,-3.77,15.00
395,2,recover,swarm,3.00,-3.11,1.66
395,3,advance,bruiser,6.54,-5.02,5.43
395,4,stalk,pouncer,8.27,-6.38,7.53
396,1,patrol,swarm,-13.64,-3.76,14.99
396,2,recover,swarm,3.00,-3.11,1.68
396,3,advance,bruiser,6.54,-5.02,5.44
396,4,stalk,pouncer,8.26,-6.40,7.54
397,1,patrol,swarm,-13.65,-3.75,14.94
397,2,recover,swarm,3.00,-3.11,1.74
397,3,advance,bruiser,6.50,-5.01,5.49
397,4,stalk,pouncer,8.22,-6.45,7.62
398,1,patrol,swarm,-13.65,-3.76,14.92
398,2,recover,swarm,3.00,-3.11,1.75
398,3,advance,bruiser,6.49,-5.01,5.49
398,4,stalk,pouncer,8.22,-6.46,7.63
399,1,patrol,swarm,-13.66,-3.80,14.84
399,2,recover,swarm,3.00,-3.11,1.83
399,3,advance,bruiser,6.44,-4.99,5.55
399,4,stalk,pouncer,8.16,-6.53,7.73
400,1,patrol,swarm,-13.66,-3.80,14.82
400,2,recover,swarm,3.00,-3.11,1.85
400,3,advance,bruiser,6.43,-4.99,5.56
400,4,stalk,pouncer,8.16,-6.54,7.75
401,1,patrol,swarm,-13.66,-3.84,14.75
401,2,recover,swarm,3.00,-3.11,1.92
401,3,advance,bruiser,6.38,-4.97,5.61
401,4,stalk,pouncer,8.11,-6.60,7.84
402,1,patrol,swarm,-13.66,-3.84,14.74
402,2,recover,swarm,3.00,-3.11,1.93
402,3,advance,bruiser,6.38,-4.97,5.62
402,4,stalk,pouncer,8.10,-6.61,7.85
403,1,patrol,swarm,-13.66,-3.88,14.66
403,2,recover,swarm,3.00,-3.11,2.02
403,3,advance,bruiser,6.33,-4.95,5.68
403,4,stalk,pouncer,8.05,-6.68,7.95
404,1,patrol,swarm,-13.66,-3.89,14.64
404,2,recover,swarm,3.00,-3.11,2.04
404,3,advance,bruiser,6.32,-4.95,5.69
404,4,stalk,pouncer,8.04,-6.69,7.97
405,1,patrol,swarm,-13.66,-3.93,14.54
405,2,recover,swarm,3.00,-3.11,2.16
405,3,advance,bruiser,6.25,-4.92,5.76
405,4,stalk,pouncer,7.97,-6.77,8.09
406,1,patrol,swarm,-13.66,-3.94,14.53
406,2,recover,swarm,3.00,-3.11,2.18
406,3,advance,bruiser,6.25,-4.92,5.77
406,4,stalk,pouncer,7.96,-6.78,8.10
407,1,patrol,swarm,-13.67,-3.97,14.46
407,2,recover,swarm,3.00,-3.11,2.26
407,3,advance,bruiser,6.20,-4.90,5.82
407,4,stalk,pouncer,7.91,-6.83,8.18
408,1,patrol,swarm,-13.67,-3.98,14.45
408,2,recover,swarm,3.00,-3.11,2.27
408,3,advance,bruiser,6.19,-4.90,5.83
408,4,stalk,pouncer,7.90,-6.84,8.20
409,1,patrol,swarm,-13.67,-4.01,14.38
409,2,recover,swarm,3.00,-3.11,2.36
409,3,advance,bruiser,6.15,-4.88,5.88
409,4,stalk,pouncer,7.85,-6.90,8.29
410,1,patrol,swarm,-13.67,-4.02,14.37
410,2,recover,swarm,3.00,-3.11,2.38
410,3,advance,bruiser,6.14,-4.88,5.89
410,4,stalk,pouncer,7.83,-6.91,8.30
411,1,patrol,swarm,-13.67,-4.06,14.29
411,2,recover,swarm,3.00,-3.11,2.48
411,3,advance,bruiser,6.09,-4.86,5.95
411,4,stalk,pouncer,7.77,-6.97,8.40
412,1,patrol,swarm,-13.67,-4.07,14.27
412,2,recover,swarm,3.00,-3.11,2.51
412,3,advance,bruiser,6.08,-4.85,5.97
412,4,stalk,pouncer,7.75,-6.98,8.42
413,1,patrol,swarm,-13.67,-4.11,14.18
413,2,recover,swarm,3.00,-3.11,2.64
413,3,advance,bruiser,6.02,-4.83,6.04
413,4,stalk,pouncer,7.68,-7.05,8.53
414,1,patrol,swarm,-13.67,-4.12,14.16
414,2,recover,swarm,3.00,-3.11,2.66
414,3,advance,bruiser,6.00,-4.83,6.05
414,4,stalk,pouncer,7.66,-7.06,8.56
415,1,patrol,swarm,-13.68,-4.15,14.11
415,2,recover,swarm,3.00,-3.11,2.74
415,3,advance,bruiser,5.97,-4.81,6.10
415,4,stalk,pouncer,7.61,-7.10,8.62
416,1,patrol,swarm,-13.68,-4.16,14.09
416,2,recover,swarm,3.00,-3.11,2.76
416,3,advance,bruiser,5.96,-4.81,6.11
416,4,stalk,pouncer,7.60,-7.12,8.64
417,1,patrol,swarm,-13.68,-4.22,13.97
417,2,recover,swarm,3.00,-3.11,2.95
417,3,advance,bruiser,5.87,-4.77,6.21
417,4,stalk,pouncer,7.48,-7.20,8.80
418,1,patrol,swarm,-13.68,-4.23,13.96
418,2,recover,swarm,3.00,-3.11,2.96
418,3,advance,bruiser,5.86,-4.77,6.22
418,4,stalk,pouncer,7.47,-7.21,8.82
419,1,patrol,swarm,-13.68,-4.26,13.90
419,2,recover,swarm,3.00,-3.11,3.04
419,3,advance,bruiser,5.83,-4.75,6.27
419,4,stalk,pouncer,7.42,-7.25,8.88
420,1,patrol,swarm,-13.68,-4.26,13.89
420,2,recover,swarm,3.00,-3.11,3.07
420,3,advance,bruiser,5.82,-4.75,6.28
420,4,stalk,pouncer,7.41,-7.26,8.90
421,1,patrol,swarm,-13.68,-4.29,13.84
421,2,recover,swarm,3.00,-3.11,3.14
421,3,advance,bruiser,5.78,-4.73,6.32
421,4,stalk,pouncer,7.36,-7.30,8.96
422,1,patrol,swarm,-13.68,-4.30,13.83
422,2,recover,swarm,3.00,-3.11,3.17
422,3,advance,bruiser,5.77,-4.73,6.34
422,4,stalk,pouncer,7.34,-7.30,8.98
423,1,patrol,swarm,-13.69,-4.34,13.75
423,2,recover,swarm,3.00,-3.11,3.29
423,3,advance,bruiser,5.72,-4.70,6.40
423,4,stalk,pouncer,7.26,-7.36,9.08
424,1,patrol,swarm,-13.69,-4.35,13.74
424,2,recover,swarm,3.00,-3.11,3.31
424,3,advance,bruiser,5.71,-4.70,6.42
424,4,stalk,pouncer,7.25,-7.37,9.10
425,1,patrol,swarm,-13.69,-4.40,13.65
425,2,recover,swarm,3.00,-3.11,3.46
425,3,advance,bruiser,5.64,-4.67,6.50
425,4,stalk,pouncer,7.15,-7.42,9.21
426,1,patrol,swarm,-13.69,-4.40,13.63
426,2,chase,swarm,3.00,-3.11,3.48
426,3,advance,bruiser,5.63,-4.66,6.51
426,4,crouch,pouncer,7.14,-7.43,9.23
427,1,patrol,swarm,-13.69,-4.44,13.57
427,2,chase,swarm,2.86,-3.07,3.45
427,3,advance,bruiser,5.58,-4.64,6.57
427,4,crouch,pouncer,7.14,-7.43,9.35
428,1,patrol,swarm,-13.69,-4.45,13.56
428,2,chase,swarm,2.84,-3.06,3.45
428,3,advance,bruiser,5.57,-4.64,6.58
428,4,crouch,pouncer,7.14,-7.43,9.37
429,1,patrol,swarm,-13.69,-4.48,13.50
429,2,chase,swarm,2.71,-3.04,3.43
429,3,advance,bruiser,5.53,-4.61,6.64
429,4,crouch,pouncer,7.14,-7.43,9.49
430,1,patrol,swarm,-13.70,-4.49,13.48
430,2,chase,swarm,2.68,-3.04,3.42
430,3,advance,bruiser,5.52,-4.61,6.66
430,4,crouch,pouncer,7.14,-7.43,9.51
431,1,patrol,swarm,-13.70,-4.53,13.42
431,2,chase,swarm,2.54,-3.03,3.41
431,3,advance,bruiser,5.47,-4.59,6.72
431,4,crouch,pouncer,7.14,-7.43,9.63
432,1,patrol,swarm,-13.70,-4.53,13.41
432,2,chase,swarm,2.51,-3.03,3.40
432,3,advance,bruiser,5.46,-4.58,6.73
432,4,crouch,pouncer,7.14,-7.43,9.65
433,1,patrol,swarm,-13.70,-4.56,13.37
433,2,chase,swarm,2.42,-3.03,3.39
433,3,advance,bruiser,5.43,-4.57,6.77
433,4,crouch,pouncer,7.14,-7.43,9.73
434,1,patrol,swarm,-13.70,-4.56,13.36
434,2,chase,swarm,2.39,-3.03,3.39
434,3,advance,bruiser,5.42,-4.56,6.78
434,4,crouch,pouncer,7.14,-7.43,9.76
435,1,patrol,swarm,-13.70,-4.64,13.25
435,2,chase,swarm,2.13,-3.06,3.39
435,3,advance,bruiser,5.33,-4.51,6.90
435,4,crouch,pouncer,7.14,-7.43,9.99
436,1,patrol,swarm,-13.70,-4.64,13.24
436,2,chase,swarm,2.10,-3.06,3.39
436,3,advance,bruiser,5.32,-4.51,6.91
436,4,crouch,pouncer,7.14,-7.43,10.01
437,1,patrol,swarm,-13.71,-4.67,13.19
437,2,chase,swarm,1.98,-3.08,3.40
437,3,advance,bruiser,5.28,-4.49,6.97
437,4,crouch,pouncer,7.14,-7.43,10.11
438,1,patrol,swarm,-13.71,-4.68,13.18
438,2,chase,swarm,1.96,-3.08,3.40
438,3,advance,bruiser,5.27,-4.48,6.98
438,4,crouch,pouncer,7.14,-7.43,10.14
439,1,patrol,swarm,-13.71,-4.70,13.14
439,2,chase,swarm,1.86,-3.09,3.41
439,3,advance,bruiser,5.23,-4.47,7.02
439,4,crouch,pouncer,7.14,-7.43,10.22
440,1,patrol,swarm,-13.71,-4.71,13.13
440,2,chase,swarm,1.83,-3.10,3.41
440,3,advance,bruiser,5.22,-4.46,7.03
440,4,crouch,pouncer,7.14,-7.43,10.24
441,1,patrol,swarm,-13.71,-4.74,13.09
441,2,chase,swarm,1.75,-3.11,3.42
441,3,advance,bruiser,5.19,-4.45,7.07
441,4,crouch,pouncer,7.14,-7.43,10.32
442,1,patrol,swarm,-13.71,-4.74,13.08
442,2,chase,swarm,1.71,-3.12,3.42
442,3,advance,bruiser,5.18,-4.44,7.09
442,4,crouch,pouncer,7.14,-7.43,10.35
443,1,patrol,swarm,-13.71,-4.77,13.04
443,2,chase,swarm,1.60,-3.13,3.44
443,3,advance,bruiser,5.14,-4.42,7.14
443,4,crouch,pouncer,7.14,-7.43,10.45
444,1,patrol,swarm,-13.71,-4.78,13.02
444,2,chase,swarm,1.56,-3.14,3.45
444,3,advance,bruiser,5.13,-4.41,7.16
444,4,crouch,pouncer,7.14,-7.43,10.48
445,1,patrol,swarm,-13.71,-4.81,12.99
445,2,chase,swarm,1.47,-3.15,3.46
445,3,advance,bruiser,5.10,-4.40,7.20
445,4,crouch,pouncer,7.14,-7.43,10.56
446,1,patrol,swarm,-13.71,-4.82,12.98
446,2,chase,swarm,1.44,-3.16,3.47
446,3,advance,bruiser,5.09,-4.39,7.22
446,4,crouch,pouncer,7.14,-7.43,10.59
447,1,patrol,swarm,-13.72,-4.85,12.93
447,2,chase,swarm,1.32,-3.18,3.49
447,3,advance,bruiser,5.04,-4.37,7.27
447,4,crouch,pouncer,7.14,-7.43,10.69
448,1,patrol,swarm,-13.72,-4.86,12.92
448,2,chase,swarm,1.28,-3.18,3.49
448,3,advance,bruiser,5.03,-4.36,7.29
448,4,crouch,pouncer,7.14,-7.43,10.72
449,1,patrol,swarm,-13.72,-4.88,12.89
449,2,chase,swarm,1.19,-3.19,3.51
449,3,advance,bruiser,5.00,-4.35,7.33
449,4,crouch,pouncer,7.14,-7.43,10.80
450,1,patrol,swarm,-13.72,-4.89,12.88
450,2,chase,swarm,1.15,-3.20,3.52
450,3,advance,bruiser,4.99,-4.34,7.35
450,4,crouch,pouncer,7.14,-7.43,10.84
451,1,patrol,swarm,-13.72,-4.92,12.84
451,2,chase,swarm,1.04,-3.21,3.54
451,3,advance,bruiser,4.95,-4.32,7.40
451,4,crouch,pouncer,7.14,-7.43,10.93
452,1,patrol,swarm,-13.72,-4.93,12.83
452,2,chase,swarm,1.01,-3.22,3.55
452,3,advance,bruiser,4.94,-4.31,7.41
452,4,pounce,pouncer,7.14,-7.43,10.96
453,1,patrol,swarm,-13.72,-4.95,12.79
453,2,chase,swarm,0.91,-3.23,3.57
453,3,advance,bruiser,4.90,-4.29,7.46
453,4,pounce,pouncer,6.97,-7.31,10.84
454,1,patrol,swarm,-13.72,-4.96,12.78
454,2,chase,swarm,0.88,-3.23,3.58
454,3,advance,bruiser,4.89,-4.29,7.47
