frame,enemy,state,archetype,x,z,dist
701,3,advance,bruiser,-1.06,-0.10,17.24
701,4,stalk,pouncer,-1.29,3.62,14.98
702,1,chase,swarm,-11.37,7.10,4.78
702,2,chase,swarm,-12.57,7.53,3.72
702,3,advance,bruiser,-1.06,-0.09,17.25
702,4,stalk,pouncer,-1.31,3.62,14.99
703,1,chase,swarm,-11.45,7.12,4.78
703,2,chase,swarm,-12.62,7.59,3.70
703,3,advance,bruiser,-1.09,-0.07,17.29
703,4,stalk,pouncer,-1.35,3.60,15.03
704,1,chase,swarm,-11.47,7.13,4.78
704,2,chase,swarm,-12.64,7.61,3.70
704,3,advance,bruiser,-1.09,-0.07,17.30
704,4,stalk,pouncer,-1.37,3.60,15.03
705,1,chase,swarm,-11.59,7.15,4.79
705,2,chase,swarm,-12.70,7.71,3.68
705,3,advance,bruiser,-1.13,-0.04,17.35
705,4,stalk,pouncer,-1.44,3.58,15.08
706,1,chase,swarm,-11.61,7.15,4.79
706,2,chase,swarm,-12.71,7.72,3.68
706,3,advance,bruiser,-1.14,-0.04,17.36
706,4,stalk,pouncer,-1.45,3.58,15.09
707,1,chase,swarm,-11.85,7.17,4.83
707,2,chase,swarm,-12.81,7.94,3.64
707,3,advance,bruiser,-1.21,0.02,17.48
707,4,stalk,pouncer,-1.59,3.53,15.19
708,1,chase,swarm,-11.88,7.17,4.84
708,2,chase,swarm,-12.83,7.97,3.63
708,3,advance,bruiser,-1.22,0.03,17.49
708,4,stalk,pouncer,-1.61,3.53,15.20
709,1,chase,swarm,-11.98,7.18,4.86
709,2,chase,swarm,-12.86,8.07,3.62
709,3,advance,bruiser,-1.25,0.05,17.54
709,4,stalk,pouncer,-1.67,3.51,15.24
710,1,chase,swarm,-12.01,7.18,4.86
710,2,chase,swarm,-12.87,8.09,3.62
710,3,advance,bruiser,-1.26,0.06,17.55
710,4,stalk,pouncer,-1.68,3.51,15.25
711,1,chase,swarm,-12.11,7.18,4.88
711,2,chase,swarm,-12.89,8.19,3.61
711,3,advance,bruiser,-1.29,0.08,17.60
711,4,stalk,pouncer,-1.74,3.49,15.29
712,1,chase,swarm,-12.13,7.18,4.89
712,2,chase,swarm,-12.90,8.21,3.61
712,3,advance,bruiser,-1.29,0.09,17.61
712,4,stalk,pouncer,-1.76,3.49,15.30
713,1,chase,swarm,-12.32,7.20,4.93
713,2,chase,swarm,-12.92,8.40,3.60
713,3,advance,bruiser,-1.35,0.14,17.71
713,4,stalk,pouncer,-1.87,3.46,15.39
714,1,chase,swarm,-12.35,7.20,4.93
714,2,chase,swarm,-12.92,8.43,3.60
714,3,advance,bruiser,-1.36,0.14,17.72
714,4,stalk,pouncer,-1.89,3.45,15.39
715,1,chase,swarm,-12.43,7.21,4.95
715,2,chase,swarm,-12.93,8.51,3.60
715,3,advance,bruiser,-1.38,0.16,17.75
715,4,stalk,pouncer,-1.93,3.44,15.43
716,1,chase,swarm,-12.46,7.21,4.95
716,2,chase,swarm,-12.93,8.54,3.61
716,3,advance,bruiser,-1.39,0.17,17.77
716,4,stalk,pouncer,-1.95,3.44,15.44
717,1,chase,swarm,-12.59,7.23,4.98
717,2,chase,swarm,-12.94,8.67,3.61
717,3,advance,bruiser,-1.43,0.20,17.83
717,4,stalk,pouncer,-2.03,3.42,15.49
718,1,chase,swarm,-12.61,7.23,4.98
718,2,chase,swarm,-12.94,8.69,3.62
718,3,advance,bruiser,-1.44,0.21,17.84
718,4,stalk,pouncer,-2.05,3.41,15.51
719,1,chase,swarm,-12.72,7.25,5.00
719,2,chase,swarm,-12.95,8.80,3.63
719,3,advance,bruiser,-1.47,0.23,17.89
719,4,stalk,pouncer,-2.11,3.40,15.55
720,1,chase,swarm,-12.74,7.25,5.01
720,2,chase,swarm,-12.95,8.83,3.63
720,3,advance,bruiser,-1.48,0.24,17.91
720,4,stalk,pouncer,-2.12,3.39,15.56
721,1,chase,swarm,-12.83,7.27,5.02
721,2,chase,swarm,-12.95,8.92,3.64
721,3,advance,bruiser,-1.51,0.26,17.95
721,4,stalk,pouncer,-2.18,3.38,15.60
722,1,chase,swarm,-12.86,7.27,5.03
722,2,chase,swarm,-12.95,8.94,3.64
722,3,advance,bruiser,-1.51,0.27,17.96
722,4,stalk,pouncer,-2.19,3.38,15.61
723,1,chase,swarm,-12.98,7.29,5.05
723,2,chase,swarm,-12.95,9.06,3.66
723,3,advance,bruiser,-1.55,0.30,18.02
723,4,stalk,pouncer,-2.27,3.36,15.66
724,1,chase,swarm,-13.00,7.29,5.05
724,2,chase,swarm,-12.95,9.09,3.66
724,3,advance,bruiser,-1.56,0.30,18.03
724,4,stalk,pouncer,-2.28,3.36,15.67
725,1,chase,swarm,-13.09,7.31,5.07
725,2,chase,swarm,-12.95,9.18,3.68
725,3,advance,bruiser,-1.59,0.33,18.08
725,4,stalk,pouncer,-2.34,3.34,15.71
726,1,chase,swarm,-13.12,7.32,5.07
726,2,chase,swarm,-12.95,9.21,3.68
726,3,advance,bruiser,-1.59,0.33,18.09
726,4,stalk,pouncer,-2.35,3.34,15.72
727,1,chase,swarm,-13.22,7.34,5.08
727,2,chase,swarm,-12.95,9.31,3.70
727,3,advance,bruiser,-1.62,0.36,18.14
727,4,stalk,pouncer,-2.41,3.33,15.76
728,1,chase,swarm,-13.24,7.34,5.09
728,2,chase,swarm,-12.95,9.33,3.71
728,3,advance,bruiser,-1.63,0.36,18.15
728,4,stalk,pouncer,-2.43,3.32,15.77
729,1,chase,swarm,-13.42,7.39,5.11
729,2,chase,swarm,-12.96,9.52,3.75
729,3,advance,bruiser,-1.69,0.41,18.24
729,4,stalk,pouncer,-2.54,3.30,15.85
730,1,chase,swarm,-13.44,7.40,5.11
730,2,chase,swarm,-12.96,9.54,3.75
730,3,advance,bruiser,-1.69,0.41,18.25
730,4,stalk,pouncer,-2.55,3.30,15.86
731,1,chase,swarm,-13.52,7.42,5.12
731,2,chase,swarm,-12.96,9.62,3.77
731,3,advance,bruiser,-1.72,0.43,18.29
731,4,stalk,pouncer,-2.60,3.29,15.89
732,1,chase,swarm,-13.54,7.43,5.12
732,2,chase,swarm,-12.96,9.65,3.77
732,3,advance,bruiser,-1.73,0.44,18.30
732,4,stalk,pouncer,-2.61,3.28,15.90
733,1,chase,swarm,-13.63,7.46,5.13
733,2,chase,swarm,-12.97,9.73,3.79
733,3,advance,bruiser,-1.75,0.46,18.34
733,4,stalk,pouncer,-2.67,3.27,15.94
734,1,chase,swarm,-13.64,7.46,5.11
734,2,chase,swarm,-12.97,9.75,3.77
734,3,advance,bruiser,-1.76,0.47,18.33
734,4,stalk,pouncer,-2.68,3.27,15.93
735,1,chase,swarm,-13.84,7.55,4.95
735,2,chase,swarm,-12.99,9.96,3.64
735,3,advance,bruiser,-1.82,0.52,18.25
735,4,stalk,pouncer,-2.81,3.24,15.84
736,1,chase,swarm,-13.86,7.56,4.93
736,2,chase,swarm,-12.99,9.99,3.62
736,3,advance,bruiser,-1.83,0.52,18.24
736,4,stalk,pouncer,-2.82,3.24,15.83
737,1,chase,swarm,-13.94,7.61,4.85
737,2,chase,swarm,-13.00,10.08,3.56
737,3,advance,bruiser,-1.86,0.55,18.20
737,4,stalk,pouncer,-2.88,3.23,15.78
738,1,chase,swarm,-13.96,7.62,4.83
738,2,chase,swarm,-13.00,10.10,3.55
738,3,advance,bruiser,-1.86,0.55,18.19
738,4,stalk,pouncer,-2.89,3.23,15.78
739,1,chase,swarm,-14.03,7.66,4.77
739,2,chase,swarm,-13.02,10.18,3.49
739,3,advance,bruiser,-1.89,0.57,18.16
739,4,stalk,pouncer,-2.94,3.22,15.74
740,1,chase,swarm,-14.05,7.67,4.75
740,2,chase,swarm,-13.02,10.21,3.48
740,3,advance,bruiser,-1.89,0.58,18.15
740,4,stalk,pouncer,-2.95,3.21,15.73
741,1,chase,swarm,-14.12,7.72,4.67
741,2,chase,swarm,-13.04,10.29,3.42
741,3,advance,bruiser,-1.92,0.60,18.12
741,4,stalk,pouncer,-3.01,3.20,15.69
742,1,chase,swarm,-14.14,7.74,4.65
742,2,chase,swarm,-13.04,10.32,3.40
742,3,advance,bruiser,-1.93,0.60,18.11
742,4,stalk,pouncer,-3.02,3.20,15.68
743,1,chase,swarm,-14.33,7.93,4.40
743,2,chase,swarm,-13.12,10.58,3.22
743,3,advance,bruiser,-2.01,0.67,18.00
743,4,stalk,pouncer,-3.18,3.17,15.56
744,1,chase,swarm,-14.34,7.95,4.38
744,2,chase,swarm,-13.12,10.60,3.20
744,3,advance,bruiser,-2.02,0.68,17.99
744,4,stalk,pouncer,-3.20,3.17,15.55
745,1,chase,swarm,-14.39,8.02,4.29
745,2,chase,swarm,-13.15,10.68,3.14
745,3,advance,bruiser,-2.04,0.70,17.96
745,4,stalk,pouncer,-3.25,3.16,15.52
746,1,chase,swarm,-14.41,8.04,4.27
746,2,chase,swarm,-13.16,10.70,3.12
746,3,advance,bruiser,-2.05,0.70,17.95
746,4,stalk,pouncer,-3.26,3.15,15.51
747,1,chase,swarm,-14.47,8.13,4.16
747,2,chase,swarm,-13.21,10.80,3.04
747,3,advance,bruiser,-2.08,0.73,17.91
747,4,stalk,pouncer,-3.33,3.14,15.46
748,1,chase,swarm,-14.48,8.15,4.14
748,2,chase,swarm,-13.21,10.82,3.02
748,3,advance,bruiser,-2.09,0.73,17.90
748,4,stalk,pouncer,-3.34,3.14,15.45
749,1,chase,swarm,-14.53,8.27,4.01
749,2,chase,swarm,-13.27,10.94,2.93
749,3,advance,bruiser,-2.13,0.77,17.85
749,4,stalk,pouncer,-3.42,3.13,15.39
750,1,chase,swarm,-14.54,8.29,3.99
750,2,chase,swarm,-13.29,10.96,2.91
750,3,advance,bruiser,-2.13,0.77,17.84
750,4,stalk,pouncer,-3.44,3.12,15.38
751,1,chase,swarm,-14.57,8.37,3.90
751,2,chase,swarm,-13.33,11.03,2.84
751,3,advance,bruiser,-2.16,0.79,17.81
751,4,stalk,pouncer,-3.49,3.11,15.35
752,1,chase,swarm,-14.58,8.39,3.88
752,2,chase,swarm,-13.34,11.05,2.82
752,3,advance,bruiser,-2.17,0.80,17.80
752,4,stalk,pouncer,-3.50,3.11,15.34
753,1,chase,swarm,-14.60,8.47,3.80
753,2,chase,swarm,-13.39,11.11,2.76
753,3,advance,bruiser,-2.19,0.82,17.77
753,4,stalk,pouncer,-3.55,3.10,15.30
754,1,chase,swarm,-14.60,8.49,3.78
754,2,chase,swarm,-13.40,11.13,2.74
754,3,advance,bruiser,-2.20,0.82,17.76
754,4,stalk,pouncer,-3.56,3.10,15.29
755,1,chase,swarm,-14.62,8.60,3.67
755,2,chase,swarm,-13.48,11.21,2.64
755,3,advance,bruiser,-2.23,0.85,17.72
755,4,stalk,pouncer,-3.63,3.09,15.25
756,1,chase,swarm,-14.62,8.62,3.65
756,2,chase,swarm,-13.49,11.23,2.63
756,3,advance,bruiser,-2.24,0.85,17.71
756,4,stalk,pouncer,-3.64,3.09,15.24
757,1,chase,swarm,-14.63,8.74,3.53
757,2,chase,swarm,-13.58,11.32,2.51
757,3,advance,bruiser,-2.27,0.88,17.66
757,4,stalk,pouncer,-3.72,3.08,15.18
758,1,chase,swarm,-14.63,8.76,3.51
758,2,chase,swarm,-13.60,11.33,2.49
758,3,advance,bruiser,-2.28,0.89,17.65
758,4,stalk,pouncer,-3.73,3.07,15.17
759,1,chase,swarm,-14.63,8.85,3.44
759,2,chase,swarm,-13.66,11.38,2.42
759,3,advance,bruiser,-2.31,0.91,17.62
759,4,stalk,pouncer,-3.78,3.07,15.14
760,1,chase,swarm,-14.63,8.87,3.42
760,2,chase,swarm,-13.68,11.39,2.40
760,3,advance,bruiser,-2.31,0.91,17.61
760,4,stalk,pouncer,-3.79,3.06,15.13
761,1,chase,swarm,-14.63,8.95,3.35
761,2,chase,swarm,-13.74,11.44,2.32
761,3,advance,bruiser,-2.34,0.93,17.58
761,4,stalk,pouncer,-3.84,3.06,15.09
762,1,chase,swarm,-14.63,8.97,3.33
762,2,chase,swarm,-13.76,11.45,2.30
762,3,advance,bruiser,-2.34,0.94,17.57
762,4,stalk,pouncer,-3.85,3.06,15.08
763,1,chase,swarm,-14.62,9.04,3.27
763,2,chase,swarm,-13.83,11.48,2.24
763,3,advance,bruiser,-2.36,0.96,17.55
763,4,stalk,pouncer,-3.90,3.05,15.05
764,1,chase,swarm,-14.61,9.11,3.20
764,2,chase,swarm,-13.89,11.51,2.16
764,3,advance,bruiser,-2.39,0.97,17.52
764,4,stalk,pouncer,-3.94,3.04,15.02
765,1,chase,swarm,-14.60,9.19,3.14
765,2,chase,swarm,-13.96,11.54,2.09
765,3,advance,bruiser,-2.41,0.99,17.49
765,4,stalk,pouncer,-3.99,3.04,14.99
766,1,chase,swarm,-14.57,9.33,3.02
766,2,chase,swarm,-14.11,11.58,1.94
766,3,advance,bruiser,-2.45,1.03,17.43
766,4,stalk,pouncer,-4.08,3.02,14.92
767,1,chase,swarm,-14.57,9.35,3.01
767,2,chase,swarm,-14.12,11.58,1.92
767,3,advance,bruiser,-2.46,1.03,17.43
767,4,stalk,pouncer,-4.09,3.02,14.92
768,1,chase,swarm,-14.25,10.22,2.49
768,2,chase,swarm,-14.98,11.24,1.27
768,3,advance,bruiser,-2.74,1.26,17.07
768,4,stalk,pouncer,-4.65,2.94,14.52
769,1,chase,swarm,-14.25,10.24,2.48
769,2,windup,swarm,-14.98,11.24,1.27
769,3,advance,bruiser,-2.74,1.26,17.06
769,4,crouch,pouncer,-4.66,2.94,14.51
770,1,chase,swarm,-14.23,10.35,2.42
770,2,windup,swarm,-14.98,11.24,1.27
770,3,advance,bruiser,-2.78,1.29,17.02
770,4,crouch,pouncer,-4.66,2.94,14.51
771,1,chase,swarm,-14.21,10.44,2.38
771,2,windup,swarm,-14.98,11.24,1.27
771,3,advance,bruiser,-2.80,1.31,16.98
771,4,crouch,pouncer,-4.66,2.94,14.51
772,1,chase,swarm,-14.20,10.46,2.37
772,2,windup,swarm,-14.98,11.24,1.27
772,3,advance,bruiser,-2.81,1.32,16.97
772,4,crouch,pouncer,-4.66,2.94,14.51
773,1,chase,swarm,-14.17,10.54,2.34
773,2,windup,swarm,-14.98,11.24,1.27
773,3,advance,bruiser,-2.84,1.34,16.94
773,4,crouch,pouncer,-4.66,2.94,14.51
774,1,chase,swarm,-14.16,10.56,2.34
774,2,windup,swarm,-14.98,11.24,1.27
774,3,advance,bruiser,-2.84,1.34,16.93
774,4,crouch,pouncer,-4.66,2.94,14.51
775,1,chase,swarm,-14.12,10.66,2.31
775,2,windup,swarm,-14.98,11.24,1.27
775,3,advance,bruiser,-2.87,1.37,16.89
775,4,crouch,pouncer,-4.66,2.94,14.51
776,1,chase,swarm,-14.11,10.68,2.31
776,2,windup,swarm,-14.98,11.24,1.27
776,3,advance,bruiser,-2.88,1.38,16.88
776,4,crouch,pouncer,-4.66,2.94,14.51
777,1,chase,swarm,-14.07,10.77,2.29
777,2,windup,swarm,-14.98,11.24,1.27
777,3,advance,bruiser,-2.91,1.40,16.84
777,4,crouch,pouncer,-4.66,2.94,14.51
778,1,chase,swarm,-14.06,10.79,2.29
778,2,windup,swarm,-14.98,11.24,1.27
778,3,advance,bruiser,-2.92,1.41,16.83
778,4,crouch,pouncer,-4.66,2.94,14.51
779,1,chase,swarm,-13.98,10.99,2.26
779,2,windup,swarm,-14.98,11.24,1.27
779,3,advance,bruiser,-2.98,1.46,16.75
779,4,crouch,pouncer,-4.66,2.94,14.51
780,1,chase,swarm,-13.97,11.01,2.26
780,2,windup,swarm,-14.98,11.24,1.27
780,3,advance,bruiser,-2.99,1.46,16.74
780,4,crouch,pouncer,-4.66,2.94,14.51
781,1,chase,swarm,-13.94,11.14,2.23
781,2,windup,swarm,-14.98,11.24,1.27
781,3,advance,bruiser,-3.03,1.49,16.69
781,4,crouch,pouncer,-4.66,2.94,14.51
782,1,chase,swarm,-13.94,11.16,2.23
782,2,windup,swarm,-14.98,11.24,1.27
782,3,advance,bruiser,-3.03,1.50,16.68
782,4,crouch,pouncer,-4.66,2.94,14.51
783,1,chase,swarm,-13.93,11.28,2.20
783,2,windup,swarm,-14.98,11.24,1.27
783,3,advance,bruiser,-3.07,1.53,16.64
783,4,crouch,pouncer,-4.66,2.94,14.51
784,1,chase,swarm,-13.93,11.30,2.19
784,2,strike,swarm,-14.98,11.24,1.27
784,3,advance,bruiser,-3.08,1.53,16.63
784,4,crouch,pouncer,-4.66,2.94,14.51
785,1,chase,swarm,-13.93,11.39,2.16
785,2,strike,swarm,-15.10,11.29,1.14
785,3,advance,bruiser,-3.11,1.56,16.59
785,4,crouch,pouncer,-4.66,2.94,14.51
786,1,chase,swarm,-13.93,11.42,2.15
786,2,strike,swarm,-15.13,11.31,1.11
786,3,advance,bruiser,-3.11,1.56,16.58
786,4,crouch,pouncer,-4.66,2.94,14.51
787,1,chase,swarm,-13.98,11.51,2.08
787,2,strike,swarm,-15.26,11.38,0.97
787,3,advance,bruiser,-3.14,1.59,16.54
787,4,crouch,pouncer,-4.66,2.94,14.51
788,1,chase,swarm,-13.99,11.53,2.06
788,2,strike,swarm,-15.28,11.40,0.94
788,3,advance,bruiser,-3.15,1.59,16.53
788,4,crouch,pouncer,-4.66,2.94,14.51
789,1,chase,swarm,-14.08,11.63,1.96
789,2,strike,swarm,-15.42,11.50,0.76
789,3,advance,bruiser,-3.19,1.63,16.48
789,4,crouch,pouncer,-4.66,2.94,14.51
790,1,chase,swarm,-14.09,11.65,1.94
790,2,strike,swarm,-15.45,11.52,0.73
790,3,advance,bruiser,-3.20,1.63,16.47
790,4,crouch,pouncer,-4.66,2.94,14.51
791,1,chase,swarm,-14.18,11.73,1.84
791,2,strike,swarm,-15.58,11.62,0.56
791,3,advance,bruiser,-3.23,1.66,16.43
791,4,crouch,pouncer,-4.66,2.94,14.51
792,1,chase,swarm,-14.20,11.75,1.82
792,2,strike,swarm,-15.61,11.64,0.53
792,3,advance,bruiser,-3.24,1.67,16.42
792,4,crouch,pouncer,-4.66,2.94,14.51
793,1,chase,swarm,-14.30,11.82,1.71
793,2,strike,swarm,-15.75,11.75,0.36
793,3,advance,bruiser,-3.28,1.70,16.37
793,4,crouch,pouncer,-4.66,2.94,14.51
794,1,chase,swarm,-14.32,11.83,1.69
794,2,strike,swarm,-15.77,11.76,0.33
794,3,advance,bruiser,-3.29,1.70,16.36
794,4,crouch,pouncer,-4.66,2.94,14.51
795,1,chase,swarm,-14.46,11.91,1.54
795,2,strike,swarm,-15.94,11.89,0.12
795,3,advance,bruiser,-3.33,1.74,16.30
795,4,crouch,pouncer,-4.66,2.94,14.51
796,1,chase,swarm,-14.48,11.91,1.53
796,2,strike,swarm,-15.96,11.91,0.10
796,3,advance,bruiser,-3.34,1.75,16.29
796,4,pounce,pouncer,-4.66,2.94,14.51
797,1,chase,swarm,-14.59,11.95,1.41
797,2,strike,swarm,-16.09,12.01,0.09
797,3,advance,bruiser,-3.37,1.78,16.25
797,4,pounce,pouncer,-4.85,3.09,14.27
798,1,windup,swarm,-14.59,11.95,1.41
798,2,recover,swarm,-16.12,12.03,0.12
798,3,advance,bruiser,-3.38,1.78,16.24
798,4,pounce,pouncer,-4.89,3.12,14.22
799,1,windup,swarm,-14.59,11.95,1.41
799,2,recover,swarm,-16.12,12.03,0.12
799,3,advance,bruiser,-3.42,1.81,16.19
799,4,pounce,pouncer,-5.07,3.27,13.99
800,1,windup,swarm,-14.59,11.95,1.41
800,2,recover,swarm,-16.12,12.03,0.12
800,3,advance,bruiser,-3.42,1.81,16.18
800,4,pounce,pouncer,-5.11,3.30,13.94
801,1,windup,swarm,-14.59,11.95,1.41
801,2,recover,swarm,-16.12,12.03,0.12
801,3,advance,bruiser,-3.46,1.85,16.13
801,4,pounce,pouncer,-5.32,3.47,13.67
802,1,windup,swarm,-14.59,11.95,1.41
802,2,recover,swarm,-16.12,12.03,0.12
802,3,advance,bruiser,-3.47,1.85,16.12
802,4,pounce,pouncer,-5.36,3.50,13.62
803,1,windup,swarm,-14.59,11.95,1.41
803,2,recover,swarm,-16.12,12.03,0.12
803,3,advance,bruiser,-3.51,1.88,16.07
803,4,pounce,pouncer,-5.57,3.66,13.35
804,1,windup,swarm,-14.59,11.95,1.41
804,2,recover,swarm,-16.12,12.03,0.12
804,3,advance,bruiser,-3.52,1.89,16.07
804,4,pounce,pouncer,-5.60,3.69,13.31
805,1,windup,swarm,-14.59,11.95,1.41
805,2,recover,swarm,-16.12,12.03,0.12
805,3,advance,bruiser,-3.55,1.92,16.02
805,4,pounce,pouncer,-5.78,3.83,13.08
806,1,windup,swarm,-14.59,11.95,1.41
806,2,recover,swarm,-16.12,12.03,0.12
806,3,advance,bruiser,-3.56,1.92,16.01
806,4,pounce,pouncer,-5.82,3.87,13.03
807,1,windup,swarm,-14.59,11.95,1.41
807,2,recover,swarm,-16.12,12.03,0.12
807,3,advance,bruiser,-3.58,1.94,15.98
807,4,pounce,pouncer,-5.96,3.98,12.85
808,1,windup,swarm,-14.59,11.95,1.41
808,2,recover,swarm,-16.12,12.03,0.12
808,3,advance,bruiser,-3.59,1.95,15.97
808,4,pounce,pouncer,-6.00,4.01,12.80
809,1,windup,swarm,-14.59,11.95,1.41
809,2,recover,swarm,-16.12,12.03,0.12
809,3,advance,bruiser,-3.62,1.98,15.93
809,4,pounce,pouncer,-6.18,4.15,12.57
810,1,windup,swarm,-14.59,11.95,1.41
810,2,recover,swarm,-16.12,12.03,0.12
810,3,advance,bruiser,-3.63,1.98,15.92
810,4,pounce,pouncer,-6.21,4.18,12.53
811,1,windup,swarm,-14.59,11.95,1.41
811,2,recover,swarm,-16.12,12.03,0.12
811,3,advance,bruiser,-3.67,2.01,15.87
811,4,pounce,pouncer,-6.41,4.34,12.28
812,1,windup,swarm,-14.59,11.95,1.41
812,2,recover,swarm,-16.12,12.03,0.12
812,3,advance,bruiser,-3.67,2.02,15.86
812,4,pounce,pouncer,-6.44,4.36,12.23
813,1,windup,swarm,-14.59,11.95,1.41
813,2,recover,swarm,-16.12,12.03,0.12
813,3,advance,bruiser,-3.71,2.05,15.81
813,4,pounce,pouncer,-6.66,4.54,11.95
814,1,strike,swarm,-14.59,11.95,1.41
814,2,recover,swarm,-16.12,12.03,0.12
814,3,advance,bruiser,-3.72,2.06,15.80
814,4,pounce,pouncer,-6.70,4.57,11.90
815,1,strike,swarm,-14.76,11.96,1.24
815,2,recover,swarm,-16.12,12.03,0.12
815,3,advance,bruiser,-3.76,2.09,15.75
815,4,pounce,pouncer,-6.90,4.72,11.65
816,1,strike,swarm,-14.79,11.96,1.21
816,2,recover,swarm,-16.12,12.03,0.12
816,3,advance,bruiser,-3.77,2.09,15.74
816,4,pounce,pouncer,-6.93,4.75,11.61
817,1,strike,swarm,-14.94,11.97,1.06
817,2,recover,swarm,-16.12,12.03,0.12
817,3,advance,bruiser,-3.80,2.12,15.70
817,4,pounce,pouncer,-7.12,4.90,11.37
818,1,strike,swarm,-14.97,11.97,1.03
818,2,recover,swarm,-16.12,12.03,0.12
818,3,advance,bruiser,-3.81,2.12,15.69
818,4,recover,pouncer,-7.15,4.93,11.33
819,1,strike,swarm,-15.13,11.97,0.87
819,2,recover,swarm,-16.12,12.03,0.12
819,3,advance,bruiser,-3.84,2.15,15.65
819,4,recover,pouncer,-7.15,4.93,11.33
820,1,strike,swarm,-15.16,11.97,0.84
820,2,recover,swarm,-16.12,12.03,0.12
820,3,advance,bruiser,-3.85,2.16,15.64
820,4,recover,pouncer,-7.15,4.93,11.33
821,1,strike,swarm,-15.34,11.97,0.66
821,2,recover,swarm,-16.12,12.03,0.12
821,3,advance,bruiser,-3.89,2.19,15.59
821,4,recover,pouncer,-7.15,4.93,11.33
822,1,strike,swarm,-15.32,11.94,0.68
822,2,recover,swarm,-16.12,12.03,0.12
822,3,advance,bruiser,-3.89,2.19,15.58
822,4,recover,pouncer,-7.15,4.93,11.33
823,1,strike,swarm,-15.33,11.83,0.69
823,2,recover,swarm,-16.12,12.03,0.12
823,3,advance,bruiser,-3.92,2.22,15.55
823,4,recover,pouncer,-7.15,4.93,11.33
824,1,strike,swarm,-15.34,11.80,0.69
824,2,recover,swarm,-16.12,12.03,0.12
824,3,advance,bruiser,-3.92,2.22,15.54
824,4,recover,pouncer,-7.15,4.93,11.33
825,1,strike,swarm,-15.38,11.63,0.72
825,2,recover,swarm,-16.12,12.03,0.12
825,3,advance,bruiser,-3.96,2.25,15.49
825,4,recover,pouncer,-7.15,4.93,11.33
826,1,strike,swarm,-15.40,11.59,0.73
826,2,recover,swarm,-16.12,12.03,0.12
826,3,advance,bruiser,-3.97,2.26,15.48
826,4,recover,pouncer,-7.15,4.93,11.33
827,1,strike,swarm,-15.48,11.43,0.77
827,2,recover,swarm,-16.12,12.03,0.12
827,3,advance,bruiser,-4.01,2.29,15.43
827,4,recover,pouncer,-7.15,4.93,11.33
828,1,recover,swarm,-15.50,11.40,0.78
828,2,recover,swarm,-16.12,12.03,0.12
828,3,advance,bruiser,-4.02,2.30,15.42
828,4,recover,pouncer,-7.15,4.93,11.33
829,1,recover,swarm,-15.50,11.40,0.78
829,2,recover,swarm,-16.12,12.03,0.12
829,3,advance,bruiser,-4.05,2.33,15.37
829,4,recover,pouncer,-7.15,4.93,11.33
830,1,recover,swarm,-15.50,11.40,0.78
830,2,recover,swarm,-16.12,12.03,0.12
830,3,advance,bruiser,-4.06,2.33,15.36
830,4,recover,pouncer,-7.15,4.93,11.33
831,1,recover,swarm,-15.50,11.40,0.78
831,2,recover,swarm,-16.12,12.03,0.12
831,3,advance,bruiser,-4.09,2.36,15.32
831,4,recover,pouncer,-7.15,4.93,11.33
832,1,recover,swarm,-15.50,11.40,0.78
832,2,recover,swarm,-16.12,12.03,0.12
832,3,advance,bruiser,-4.10,2.36,15.32
832,4,recover,pouncer,-7.15,4.93,11.33
833,1,recover,swarm,-15.50,11.40,0.78
833,2,recover,swarm,-16.12,12.03,0.12
833,3,advance,bruiser,-4.14,2.39,15.27
833,4,recover,pouncer,-7.15,4.93,11.33
834,1,recover,swarm,-15.50,11.40,0.78
834,2,recover,swarm,-16.12,12.03,0.12
834,3,advance,bruiser,-4.14,2.40,15.26
834,4,recover,pouncer,-7.15,4.93,11.33
835,1,recover,swarm,-15.50,11.40,0.78
835,2,recover,swarm,-16.12,12.03,0.12
835,3,advance,bruiser,-4.17,2.42,15.22
835,4,recover,pouncer,-7.15,4.93,11.33
836,1,recover,swarm,-15.50,11.40,0.78
836,2,recover,swarm,-16.12,12.03,0.12
836,3,advance,bruiser,-4.18,2.43,15.21
836,4,recover,pouncer,-7.15,4.93,11.33
837,1,recover,swarm,-15.50,11.40,0.78
837,2,recover,swarm,-16.12,12.03,0.12
837,3,advance,bruiser,-4.22,2.46,15.16
837,4,recover,pouncer,-7.15,4.93,11.33
838,1,recover,swarm,-15.50,11.40,0.78
838,2,recover,swarm,-16.12,12.03,0.12
838,3,advance,bruiser,-4.23,2.47,15.15
838,4,recover,pouncer,-7.15,4.93,11.33
839,1,recover,swarm,-15.50,11.40,0.78
839,2,recover,swarm,-16.12,12.03,0.12
839,3,advance,bruiser,-4.25,2.49,15.12
839,4,recover,pouncer,-7.15,4.93,11.33
840,1,recover,swarm,-15.50,11.40,0.78
840,2,recover,swarm,-16.12,12.03,0.12
840,3,advance,bruiser,-4.26,2.49,15.11
840,4,recover,pouncer,-7.15,4.93,11.33
841,1,recover,swarm,-15.50,11.40,0.78
841,2,recover,swarm,-16.12,12.03,0.12
841,3,advance,bruiser,-4.29,2.51,15.07
841,4,recover,pouncer,-7.15,4.93,11.33
842,1,recover,swarm,-15.50,11.40,0.78
842,2,recover,swarm,-16.12,12.03,0.12
842,3,advance,bruiser,-4.29,2.52,15.06
